,Team/Year,eFGPct,TOPct,ORPct,FTRate
2769,2018 Seton Hall,50.2673796791444,17.7240436315784,28.3980582524272,29.8006806028196
2770,2018 Siena,50.9011469142545,15.6371990091947,28.9686098654709,42.1081376297105
2771,2018 South Alabama,47.3386183465459,18.4070217649017,29.4995610184372,37.995469988675
2772,2018 South Carolina,49.2702860478692,21.0410177254972,27.5280898876404,43.0823117338004
2773,2018 South Carolina St.,56.5466448445172,18.9667005087659,33.2019704433498,33.6606655755592
2774,2018 South Dakota,48.4045429962142,19.8638544805267,27.0723104056437,29.6917252568956
2775,2018 South Dakota St.,50.0,14.2193960068668,23.2830820770519,25.5790533736153
2776,2018 South Florida,51.1288546255507,16.4558166080091,30.6422018348624,32.5991189427313
2777,2018 Southeast Missouri St.,55.1805802249852,17.1814074394999,29.3388429752066,34.4582593250444
2778,2018 Southeastern Louisiana,49.5548135781859,20.2667426076226,33.6111111111111,28.9927657206455
2779,2018 Southern,48.7562189054726,17.3973395026027,30.1489921121823,37.5898286346048
2780,2018 Southern Illinois,50.5373303167421,19.9395596488703,29.0203327171904,34.106334841629
2781,2018 Southern Miss,56.0318432333129,19.815871320996,29.0635091496233,32.8230251071647
2782,2018 Southern Utah,54.6153846153846,16.5647443243059,25.8823529411765,41.5384615384615
2783,2018 St. Bonaventure,49.0349504434012,20.404643310737,29.1222313371616,38.4454877412624
2784,2018 St. Francis NY,53.166144200627,20.9083264264064,31.8658280922432,45.0783699059561
2785,2018 St. Francis PA,53.5516093229745,18.5833802152333,31.0850439882698,23.3629300776915
2786,2018 St. John's,50.2944325481799,22.1851749942001,31.9240724762726,34.4218415417559
2787,2018 Stanford,49.6594005449591,15.9212976840409,26.951951951952,29.2461398728429
2788,2018 Stephen F. Austin,49.6209728363866,25.9467624860464,28.7090558766859,50.2210991787745
2789,2018 Stetson,54.5676004872107,18.4936687242296,27.492130115425,36.9671132764921
2790,2018 Stony Brook,50.5053507728894,20.823692734845,28.1783681214421,41.79548156956
2791,2018 Syracuse,46.2121212121212,19.4999246404831,30.3504847129008,31.3782991202346
2792,2018 TCU,52.3493360572012,17.4386457402918,26.1101243339254,30.5413687436159
2793,2018 Temple,49.8426848453068,18.6771121796836,32.3580034423408,31.4630309386471
2794,2018 Tennessee,46.6875326030256,20.4460671481864,31.1093247588424,37.5586854460094
2795,2018 Tennessee Martin,50.6911057692308,19.0455688027505,32.1022727272727,34.0745192307692
2796,2018 Tennessee St.,52.6621160409556,23.3323677349696,27.6548672566372,35.4266211604096
2797,2018 Tennessee Tech,51.035254616676,20.301832554797,30.06416131989,36.5976496922216
2798,2018 Texas,48.2988165680473,18.0213606127263,29.0534979423868,26.232741617357
2799,2018 Texas A&M,46.870717222476,15.2574698029243,27.3894436519258,27.5468250342622
2800,2018 Texas A&M Corpus Chris,52.256446991404,21.177449836598,29.3258426966292,46.1318051575931
2801,2018 Texas Southern,51.2068965517241,16.1815678267889,32.4618736383442,31.2068965517241
2802,2018 Texas St.,51.7117117117117,19.4293857067625,27.7157360406091,29.96996996997
2803,2018 Texas Tech,46.339641434263,21.7772645750927,28.6044718581342,37.9482071713147
2804,2018 The Citadel,56.8122724908996,19.5875894257623,33.7047353760446,30.4212168486739
2805,2018 Toledo,49.4968854815525,13.3646476864081,27.8044871794872,26.353617632966
2806,2018 Towson,50.5637982195846,18.7334652143862,27.4621212121212,39.3471810089021
2807,2018 Troy,50.1618996222342,16.5313992977609,28.859649122807,31.6243928764166
2808,2018 Tulane,50.464989059081,17.1781254485431,30.0090661831369,34.5733041575492
2809,2018 Tulsa,49.4703389830508,17.883685818284,29.6359017781541,25.3177966101695
2810,2018 UAB,50.6014215418261,17.6052259723413,25.0437828371278,26.8452706396938
2811,2018 UC Davis,49.4378698224852,22.0286885245902,28.8314176245211,36.5680473372781
2812,2018 UC Irvine,45.0265957446809,14.7884098596756,24.8025276461295,41.1702127659574
2813,2018 UC Riverside,49.121744397335,19.3534745457033,31.8965517241379,38.1586917019988
2814,2018 UC Santa Barbara,49.8849252013809,16.6394880157534,26.9811320754717,29.5166858457998
2815,2018 UCF,45.7262569832402,18.8868050021272,28.55871886121,26.2011173184358
2816,2018 UCLA,49.144893111639,14.5213152162639,26.8575851393189,29.6912114014252
2817,2018 UMBC,51.6172506738544,20.6685322697927,28.2918149466192,30.7816711590296
2818,2018 UMKC,52.4895020995801,19.9995180839016,33.5005015045135,42.5314937012597
2819,2018 UMass Lowell,55.3927315357562,20.2969141749292,32.4634655532359,33.5287221570926
2820,2018 UNC Asheville,52.4959305480195,18.4626309249068,26.8493150684932,33.8578404774824
2821,2018 UNC Greensboro,47.6234003656307,21.3969092072422,23.8549618320611,39.3053016453382
2822,2018 UNC Wilmington,56.5934065934066,15.6324790656553,25.4528122020972,36.9230769230769
2823,2018 UNLV,48.6865942028985,15.4999646810701,29.9329858525689,26.1775362318841
2824,2018 USC,50.9887005649718,19.2500261549268,28.8726682887267,26.5536723163842
2825,2018 USC Upstate,59.5097460129947,15.0466483342541,30.7522123893805,36.0897814530419
2826,2018 UT Arlington,49.1991991991992,19.3363107708974,27.6595744680851,34.6846846846847
2827,2018 UT Rio Grande Valley,51.510989010989,20.4281650146483,30.2573203194321,45.5494505494505
2828,2018 UTEP,50.5565319273579,17.3286241192787,26.9944341372913,36.4967779730521
2829,2018 UTSA,49.4264859228363,16.3077990341258,27.3246329526917,41.5537017726799
2830,2018 Utah,48.3113069016153,17.529409280027,28.6277602523659,28.8301517376407
2831,2018 Utah St.,51.9261637239165,17.5968843421738,26.4305177111717,33.2798287854468
2832,2018 Utah Valley,48.0665950590763,17.4476484229789,27.5261324041812,28.4640171858217
2833,2018 VCU,51.5060240963855,17.8469258670194,26.972010178117,29.3674698795181
2834,2018 VMI,52.059004302397,18.8240095395387,30.4170905391658,34.2347879532883
2835,2018 Valparaiso,48.4365419987738,19.5328629647583,27.9313632030505,44.0833844267321
2836,2018 Vanderbilt,52.3809523809524,14.7338236836891,27.7462121212121,36.5448504983389
2837,2018 Vermont,50.6430868167203,16.8568920105356,22.6449275362319,24.97320471597
2838,2018 Villanova,48.4798000832986,18.1962200361977,27.0963270963271,26.6972094960433
2839,2018 Virginia,44.3041691133294,20.9071880558009,25.5686988171065,26.2477980035232
2840,2018 Virginia Tech,50.381679389313,18.5695446601838,29.431721798134,29.3638676844784
2841,2018 Wagner,48.9721886336155,20.393316300103,28.5582255083179,46.6747279322854
2842,2018 Wake Forest,51.5419760137065,17.5424423234503,27.7413308341143,39.0062821245003
2843,2018 Washington,50.6807866868381,21.120019761422,33.276740237691,34.3923348461926
2844,2018 Washington St.,53.4791776489193,16.4097836420731,31.2213039485767,28.5187137585662
2845,2018 Weber St.,50.0,15.9280700530724,26.7123287671233,31.7073170731707
2846,2018 West Virginia,49.8980632008155,23.3529215039893,30.1271860095389,44.1386340468909
2847,2018 Western Carolina,54.3859649122807,20.9072769331285,32.5301204819277,36.0818713450292
2848,2018 Western Illinois,51.183231913455,14.4969513327243,27.1604938271605,29.3441514536849
2849,2018 Western Kentucky,49.4015957446809,17.9293356195812,29.2736610418195,23.936170212766
2850,2018 Western Michigan,54.0572792362768,19.6464597944087,27.3096446700508,33.6515513126492
2851,2018 Wichita St.,49.4276795005203,16.2904776999909,22.5993377483444,33.2466181061394
2852,2018 William & Mary,56.7796610169492,14.421147822754,25.3535353535354,32.3728813559322
2853,2018 Winthrop,49.6960486322188,18.640330328642,27.0916334661355,32.1580547112462
2854,2018 Wisconsin,51.1781609195402,18.3660845981824,27.6530612244898,30.2298850574713
2855,2018 Wofford,53.3431952662722,18.7370507161517,27.0729270729271,34.0236686390533
2856,2018 Wright St.,48.3018867924528,21.0396707961161,25.3926701570681,29.8652291105121
2857,2018 Wyoming,51.0235414534289,19.0841044976019,25.716694772344,37.7686796315251
2858,2018 Xavier,49.9315693430657,15.7203959428083,23.053199691596,25.6386861313869
2859,2018 Yale,52.478386167147,17.752806336241,26.6995073891626,33.8328530259366
2860,2018 Youngstown St.,58.7182448036951,19.3903150359887,29.9459459459459,39.7806004618938
2861,2017 Abilene Christian,52.8688524590164,21.4180794639691,31.7422434367542,44.3368107302534
2862,2017 Air Force,54.6097285067873,17.4770411554266,24.5664739884393,32.6357466063348
2863,2017 Akron,51.048951048951,16.7308750687947,27.9030910609858,32.9170829170829
2864,2017 Alabama,46.1309523809524,19.7853717284243,26.5966046887631,39.9350649350649
2865,2017 Alabama A&M,53.5138248847926,14.0838689216391,36.3453815261044,33.5829493087558
2866,2017 Alabama St.,50.3476245654693,18.0305622750605,31.7548746518106,42.5840092699884
2867,2017 Albany,51.2486126526082,17.5262354350059,23.5563703024748,31.354051054384
2868,2017 Alcorn St.,47.3144236572118,18.5577710666342,31.1640696608616,39.7706698853349
2869,2017 American,52.4869109947644,20.1765447667087,27.9826464208243,41.3612565445026
2870,2017 Appalachian St.,52.863436123348,16.9324817291052,27.0769230769231,44.8080553807426
2871,2017 Arizona,47.7369165487977,17.3753035399164,26.0408781226344,28.6185761433286
2872,2017 Arizona St.,55.3650171484566,18.290142488126,32.1929824561403,29.9363057324841
2873,2017 Arkansas,47.8452270620945,18.5088178802165,34.2143906020558,39.0639481000927
2874,2017 Arkansas Pine Bluff,52.1897810218978,23.4769169708523,35.3556485355649,58.5268745852687
2875,2017 Arkansas St.,49.2040094339623,18.7557879189281,27.3909006499536,41.8632075471698
2876,2017 Army,50.324851109908,17.329255861366,24.0674955595027,33.6762317271251
2877,2017 Auburn,50.5831643002028,19.8825403864102,33.2778702163062,38.7931034482759
2878,2017 Austin Peay,56.3661971830986,17.6243984689419,35.8024691358025,29.5211267605634
2879,2017 BYU,47.9319852941176,16.1888176520377,24.8398576512456,31.1121323529412
2880,2017 Ball St.,48.7493869543894,17.1987530904009,28.381548084441,35.8999509563512
2881,2017 Baylor,46.1437565582371,17.1726187113757,29.4314381270903,30.1154249737671
2882,2017 Belmont,48.3412322274881,16.0380530202094,25.0,31.8720379146919
2883,2017 Bethune Cookman,53.102086858432,19.594121763471,35.8614232209738,39.9887196841512
2884,2017 Binghamton,52.1699266503667,17.1269865761457,28.1218274111675,32.2127139364303
2885,2017 Boise St.,48.3190883190883,16.6764977064089,26.4325323475046,41.8803418803419
2886,2017 Boston College,53.179347826087,17.1537860625488,24.1727941176471,39.6195652173913
2887,2017 Boston University,50.5151688609044,20.6686653947488,28.4804367606915,37.2066399542072
2888,2017 Bowling Green,53.1284302963776,20.0488001013456,28.2075471698113,34.2480790340285
2889,2017 Bradley,48.7770983879933,18.4603143027651,29.3670886075949,40.8004446914953
2890,2017 Brown,57.7047066408769,21.185597772031,29.685681024447,39.0715667311412
2891,2017 Bryant,51.487290427258,17.5706945915206,30.5903398926655,37.4256354786371
2892,2017 Bucknell,48.015873015873,19.6698421049969,27.92,33.0853174603175
2893,2017 Buffalo,48.2202447163515,17.5223132170084,29.2972057578323,42.880978865406
2894,2017 Butler,50.8165487207403,19.5857037390889,27.024567788899,37.0168753402286
2895,2017 Cal Poly,52.6349206349206,17.6790484060032,30.3225806451613,41.1428571428571
2896,2017 Cal St. Bakersfield,43.6009307737056,22.8127600554785,30.5578684429642,47.1785922047702
2897,2017 Cal St. Fullerton,49.7041420118343,19.6199215893979,27.5334608030593,42.0710059171598
2898,2017 Cal St. Northridge,51.8934911242604,17.8168342527431,31.9042871385842,41.7159763313609
2899,2017 California,45.3009503695882,16.5779991579776,24.1013071895425,34.1605068637804
2900,2017 Campbell,50.7154213036566,17.2925412304057,28.9270386266094,38.7387387387387
2901,2017 Canisius,54.4787449392713,20.7628720610625,32.1973094170404,33.7550607287449
2902,2017 Central Arkansas,55.1724137931034,15.6575028208104,31.6806722689076,32.0197044334975
2903,2017 Central Connecticut,54.0262172284644,20.1631829024439,32.6226012793177,34.6441947565543
2904,2017 Central Michigan,53.4441233140655,15.2486718812568,34.0833333333333,32.5626204238921
2905,2017 Charleston Southern,54.2756860242502,16.7679624886918,27.4423710208562,41.6081684747926
2906,2017 Charlotte,52.2930648769575,18.2521160611655,30.9818875119161,35.5704697986577
2907,2017 Chattanooga,50.6748071979434,21.4385741565882,32.7922077922078,37.2107969151671
2908,2017 Chicago St.,55.0088391278727,18.290786930623,31.1264822134387,35.4743665291691
2909,2017 Cincinnati,45.1898734177215,20.1655395923468,29.421094369548,29.1139240506329
2910,2017 Clemson,51.9170984455959,20.1017343874487,32.2003577817531,24.1968911917098
2911,2017 Cleveland St.,52.120467117394,22.3369030218059,32.6509723643808,41.7947141979103
2912,2017 Coastal Carolina,50.2253267237494,16.5704816867608,26.7475035663338,32.5371789094187
2913,2017 Colgate,52.4761336515513,17.305698246785,25.3479125248509,38.6038186157518
2914,2017 College of Charleston,48.0412916887242,18.6435480723664,28.8414133114215,31.921651667549
2915,2017 Colorado,50.3136434918975,17.1895331926387,28.2905982905983,33.9257710402509
2916,2017 Colorado St.,46.8436873747495,16.8473935804501,28.75,31.813627254509
2917,2017 Columbia,51.9614361702128,20.2859720589441,31.6969050160085,34.7074468085106
2918,2017 Connecticut,45.5549568965517,16.1176253840714,30.5028854080791,32.0043103448276
2919,2017 Coppin St.,54.3879907621247,18.9198912460117,33.1081081081081,39.9538106235566
2920,2017 Cornell,51.8812463256908,15.5066872588804,27.2727272727273,31.8636096413874
2921,2017 Creighton,49.9032414126754,19.2927348262235,29.5830055074744,29.2694726656991
2922,2017 Dartmouth,53.1705770450222,15.8505825630067,27.3420479302832,30.6911857958148
2923,2017 Davidson,49.6531483457844,17.054713485278,26.9035532994924,33.3511205976521
2924,2017 Dayton,47.6703552708212,20.9111450594515,27.3722627737226,35.1776354105999
2925,2017 DePaul,53.8439472174412,19.9934558665899,30.0487804878049,40.1606425702811
2926,2017 Delaware,53.2201405152225,15.1852368448183,27.5212064090481,40.0468384074941
2927,2017 Delaware St.,52.3419203747073,20.3069112726434,37.2093023255814,39.1100702576112
2928,2017 Denver,51.4117647058824,15.4792641359108,24.6641074856046,39.0588235294118
2929,2017 Detroit,56.9492502883506,19.4295071809511,31.3803376365442,48.3852364475202
2930,2017 Drake,53.1126202603282,17.6053349499848,31.6504854368932,30.6734578381437
2931,2017 Drexel,53.1233025529603,17.439441760363,30.5100182149362,39.8696360673547
2932,2017 Duke,47.4312753492564,17.3016909790261,29.8154981549816,31.2302839116719
2933,2017 Duquesne,49.9221183800623,17.57138374647,30.2286198137172,33.2814122533749
2934,2017 East Carolina,44.7154471544715,17.0230151164374,31.0884886452623,27.1849593495935
2935,2017 East Tennessee St.,48.6420423682781,21.9698438736524,27.4576271186441,38.1314502987507
2936,2017 Eastern Illinois,49.6811224489796,20.9687833630604,32.3588709677419,39.2857142857143
2937,2017 Eastern Kentucky,51.377245508982,19.2004654658295,32.9341317365269,40.5389221556886
2938,2017 Eastern Michigan,50.440251572327,21.4508509202342,34.950495049505,50.7547169811321
2939,2017 Eastern Washington,51.1737089201878,14.4953956127122,27.8111587982833,36.9327073552426
2940,2017 Elon,48.6058981233244,14.9127910428268,26.7411865864144,26.4343163538874
2941,2017 Evansville,49.6447602131439,18.4560275654293,27.1455223880597,40.9117821195974
2942,2017 FIU,53.2138442521632,16.7794591032368,28.0126849894292,36.6501854140915
2943,2017 Fairfield,49.4708994708995,17.4990234919926,28.1810418445773,31.957671957672
2944,2017 Fairleigh Dickinson,51.7672151127361,19.3955463897277,34.1658341658342,43.9975624619135
2945,2017 Florida,45.7528957528958,21.0005691743047,29.5471987720645,34.0250965250965
2946,2017 Florida A&M,53.2239155920281,18.8646633250204,34.7235693501455,33.9390386869871
2947,2017 Florida Atlantic,51.0586811857229,17.7195539821669,30.9309309309309,35.8741681790684
2948,2017 Florida Gulf Coast,49.3273542600897,17.3986446877858,29.579982126899,35.9304932735426
2949,2017 Florida St.,47.8883495145631,19.4692270933607,29.7774366845741,37.3300970873786
2950,2017 Fordham,53.0144167758847,25.715465793522,31.0722100656455,43.5124508519004
2951,2017 Fort Wayne,53.5154137371552,17.8204173903454,24.6024321796071,32.3958896700919
2952,2017 Fresno St.,48.3785377358491,20.6391140502571,27.6615104640582,46.1674528301887
2953,2017 Furman,49.4465965688987,19.4669130072325,27.1441202475685,33.7022689540675
2954,2017 Gardner Webb,49.0373395565928,20.3792940851744,28.5844748858447,40.8401400233372
2955,2017 George Mason,48.6499754540992,14.2454433948054,24.4479495268139,27.7368679430535
2956,2017 George Washington,50.246184145741,16.1772238347277,26.4339152119701,26.8833087149188
2957,2017 Georgetown,47.4115161119915,17.2896008136283,30.5070656691604,38.8272583201268
2958,2017 Georgia,47.1967380224261,16.6525192342004,28.1723862729449,34.1997961264016
2959,2017 Georgia Southern,51.303639326453,18.7093741760194,33.0114135206321,34.6550787615426
2960,2017 Georgia St.,49.0184757505774,19.8400368260544,29.0909090909091,40.0115473441109
2961,2017 Georgia Tech,46.0083064143978,18.8146754468485,30.8032424465733,27.4111675126904
2962,2017 Gonzaga,41.1213005418925,17.0933980371564,26.1904761904762,26.9278866194248
2963,2017 Grambling St.,55.5098163394553,24.340770791075,35.031847133758,42.2419252691577
2964,2017 Grand Canyon,47.8002378121284,20.9410221385116,27.8611632270169,31.5695600475624
2965,2017 Green Bay,50.8342022940563,18.5546769652316,28.5714285714286,33.0552659019812
2966,2017 Hampton,49.5982694684796,19.9318952966331,29.3018682399213,42.7070457354759
2967,2017 Hartford,51.9230769230769,18.4888967335547,34.3205574912892,34.8752598752599
2968,2017 Harvard,47.4198047419805,18.3702140101407,29.637526652452,39.4700139470014
2969,2017 Hawaii,50.8301404853129,20.2841793442788,28.8524590163934,38.3141762452107
2970,2017 High Point,52.6112185686654,19.6145632859666,27.9535864978903,33.5267569310123
2971,2017 Hofstra,53.1382978723404,15.4174793350051,29.5985060690943,29.3617021276596
2972,2017 Holy Cross,53.2559638942618,25.7125684097308,32.3913043478261,30.3675048355899
2973,2017 Houston,47.1478463329453,20.6762359314656,30.6726457399103,36.8451688009313
2974,2017 Houston Baptist,53.2071840923669,18.5394994335153,28.587319243604,38.7427838357922
2975,2017 Howard,49.7036637931034,18.1573907326416,33.2763045337896,35.7758620689655
2976,2017 IUPUI,54.3786982248521,19.0038030725127,29.356846473029,43.3136094674556
2977,2017 Idaho,48.9711934156379,17.6532578761361,25.8845437616387,42.9747207524985
2978,2017 Idaho St.,56.5143824027073,18.1666013121624,32.3770491803279,34.2357586012408
2979,2017 Illinois,49.9482401656315,18.4764420018284,26.3388937664618,30.0724637681159
2980,2017 Illinois Chicago,48.1153496821072,16.5788757820808,31.3609467455621,32.1525885558583
2981,2017 Illinois St.,44.0191387559809,18.9967482036898,28.5146942017474,32.5890483785221
2982,2017 Incarnate Word,51.4230271668823,16.6070810748472,32.4805339265851,38.8745148771022
2983,2017 Indiana,48.6640277090549,15.6924446468682,27.9968454258675,36.7639782285997
2984,2017 Indiana St.,47.8335233751425,17.6850828409558,29.2534722222222,42.8164196123147
2985,2017 Iona,49.9770957398076,18.0269132821398,32.0684523809524,33.3944113605131
2986,2017 Iowa,51.0478359908884,19.1398865784499,32.2507552870091,27.4715261958998
2987,2017 Iowa St.,49.0358126721763,19.5347079242881,31.638846737481,25.6198347107438
2988,2017 Jackson St.,49.5932203389831,19.8432332491341,28.7086446104589,48.4067796610169
2989,2017 Jacksonville,56.5420560747664,20.8729470115134,28.6966046002191,36.7601246105919
2990,2017 Jacksonville St.,49.398249452954,16.5618023137812,28.5342584562012,34.3544857768053
2991,2017 James Madison,51.1337209302326,17.58221093952,25.4901960784314,38.546511627907
2992,2017 Kansas,48.0909090909091,18.6296773073752,29.6863603209336,30.0
2993,2017 Kansas St.,49.5575221238938,22.0671613845773,32.2934232715008,33.4200937011973
2994,2017 Kennesaw St.,53.7514318442153,17.5384092334566,28.4584980237154,36.1970217640321
2995,2017 Kent St.,50.0966183574879,19.0185700188391,29.7448165869218,34.3478260869565
2996,2017 Kentucky,47.4880900822867,19.2306842535516,27.6580958999305,33.5210047639671
2997,2017 LIU Brooklyn,49.5397008055236,19.4593965492159,28.8828337874659,37.1116225546605
2998,2017 LSU,54.5286993154292,16.8831240391662,31.4465408805031,36.7561874670879
2999,2017 La Salle,54.2989036353145,17.7409886806326,27.6,33.064050778996
3000,2017 Lafayette,54.5348156816852,18.1668246212168,29.1377601585728,30.368636629608
3001,2017 Lamar,51.8688725490196,20.9773652808031,29.3522267206478,42.0955882352941
3002,2017 Lehigh,50.1935840707965,18.5602183555101,24.0622140896615,28.0973451327434
3003,2017 Liberty,52.2020725388601,21.9515880450878,24.6848739495798,42.1632124352332
3004,2017 Lipscomb,51.9966254218223,20.3133654705692,30.8394160583942,44.206974128234
3005,2017 Little Rock,51.7719072164948,19.8327088300973,27.6041666666667,40.3350515463918
3006,2017 Long Beach St.,53.1184486373166,18.6104754091282,32.9777777777778,37.6310272536688
3007,2017 Longwood,55.0263004091175,17.4873852705316,34.0816326530612,32.1449444769141
3008,2017 Louisiana Lafayette,54.4158747903857,20.08630489245,27.8210116731518,37.2833985466741
3009,2017 Louisiana Monroe,50.5370265686829,16.4581489366792,29.4444444444444,33.9739966082533
3010,2017 Louisiana Tech,47.9714912280702,19.3525142827732,26.1484098939929,26.9188596491228
3011,2017 Louisville,45.7739038563127,19.5862981256467,28.4907183212268,38.7744321183307
3012,2017 Loyola Chicago,51.7587939698492,20.9398165909682,25.8064516129032,33.5427135678392
3013,2017 Loyola MD,52.1143537820131,21.3165272596677,28.2077393075356,35.854675402025
3014,2017 Loyola Marymount,52.1895424836601,21.4828956840161,29.9892125134844,43.3333333333333
3015,2017 Maine,52.926559911651,16.5825859491779,29.0806754221388,33.4621755935947
3016,2017 Manhattan,51.6202387720296,20.01952864468,30.1731996353692,53.439454235361
3017,2017 Marist,52.5929806181247,15.7081867703407,32.8935795954266,37.0350969093766
3018,2017 Marquette,52.1657754010695,18.3064357194473,29.1818181818182,35.668449197861
3019,2017 Marshall,51.4592274678112,16.7707001579304,32.8080229226361,31.0300429184549
3020,2017 Maryland,47.4558114622389,18.0309347525621,32.3076923076923,32.6191751472951
3021,2017 Maryland Eastern Shore,52.7701590784421,19.3482745008646,33.6917562724014,40.8667032364235
3022,2017 Massachusetts,46.8634686346863,19.6028552887735,30.1639344262295,44.4913020558777
3023,2017 McNeese St.,50.5956112852665,17.8726969287951,36.1944157187177,39.1222570532915
3024,2017 Memphis,48.8025545502927,19.2721976397096,30.5821025195482,33.1559340074508
3025,2017 Mercer,49.9697702539299,15.6786398001233,28.3796740172579,35.3688029020556
3026,2017 Miami FL,47.6059438635113,18.2962759843875,28.1802120141343,28.7286736378646
3027,2017 Miami OH,51.4059753954306,20.7194647471607,31.7880794701987,40.0117164616286
3028,2017 Michigan,51.8913676042677,19.5834930369235,29.9915754001685,27.2065955383123
3029,2017 Michigan St.,46.648595367176,15.8870348208266,27.2657450076805,34.6968950221784
3030,2017 Middle Tennessee,47.8799559471366,19.8036852075082,23.8177128116939,38.215859030837
3031,2017 Milwaukee,53.941018766756,17.5469613259669,26.7605633802817,32.3324396782842
3032,2017 Minnesota,45.1447245564893,17.5560648223932,30.1667875271936,29.2250233426704
3033,2017 Mississippi,49.7960108794198,18.8178732234998,30.0217548948513,35.58476881233
3034,2017 Mississippi St.,48.1371490280778,19.7307347940962,30.0170068027211,37.9049676025918
3035,2017 Mississippi Valley St.,56.4397905759162,19.5491058749136,33.8517840805124,37.8010471204189
3036,2017 Missouri,49.560680944536,19.2391298366105,30.2065404475043,42.559033498078
3037,2017 Missouri St.,50.3346346904629,16.1546027888677,24.5762711864407,32.9615170105968
3038,2017 Monmouth,47.0195517405818,19.5295074975858,30.0225733634311,35.6700047687172
3039,2017 Montana,51.986183074266,18.2200499472904,26.7738883632923,44.4444444444444
3040,2017 Montana St.,52.3022432113341,18.3692236520679,27.7777777777778,50.7083825265643
3041,2017 Morehead St.,55.1216389244558,19.4594864996686,28.1318681318681,42.1254801536492
3042,2017 Morgan St.,48.9010989010989,20.0873308959072,31.0576923076923,41.5140415140415
3043,2017 Mount St. Mary's,49.9264345267288,21.6439688715953,34.8705501618123,32.5649828347229
3044,2017 Murray St.,52.0890599230346,17.9073329181884,29.6363636363636,38.5376580538758
3045,2017 NJIT,55.222968845449,18.3541922091795,25.1619870410367,36.3469761759316
3046,2017 Navy,52.9801324503311,23.7909371398833,26.2472885032538,38.9403973509934
3047,2017 Nebraska,51.9714285714286,19.2861067944529,29.9056603773585,33.3142857142857
3048,2017 Nebraska Omaha,54.0010193679918,19.2673769233196,31.305114638448,33.7410805300714
3049,2017 Nevada,48.3015355979525,15.9426546327065,26.279602750191,28.2456956724058
3050,2017 New Hampshire,49.8507462686567,14.5896966643923,21.713729308666,29.2537313432836
3051,2017 New Mexico,50.6211180124224,18.9550785143502,27.8079710144928,37.6623376623377
3052,2017 New Mexico St.,47.8932584269663,19.1122498441936,28.4201235657546,35.1685393258427
3053,2017 New Orleans,50.3095975232198,22.4332925944078,32.5581395348837,34.7368421052632
3054,2017 Niagara,50.4784688995215,15.9888120062202,30.6836248012719,30.7655502392345
3055,2017 Nicholls St.,55.57238037553,20.3667547184258,37.6310272536688,33.4948516050878
3056,2017 Norfolk St.,47.9591836734694,16.7331942550827,28.8942695722357,38.4092098377813
3057,2017 North Carolina,48.102630444157,18.5967729129357,24.9826989619377,31.5653298835705
3058,2017 North Carolina A&T,53.1431897555297,14.2936793552638,32.9479768786127,38.8824214202561
3059,2017 North Carolina Central,45.2706396938218,19.790405904059,31.2447786131997,28.0481137233461
3060,2017 North Carolina St.,51.5939185875429,15.569236740811,31.3531353135314,30.3580186365866
3061,2017 North Dakota,50.6796690307329,19.6534962566158,27.9158699808795,39.6572104018913
3062,2017 North Dakota St.,50.4239854633555,17.179156811087,27.9527559055118,31.3143549364022
3063,2017 North Florida,52.732683982684,16.6495635831152,31.7561419472248,35.0108225108225
3064,2017 North Texas,50.4464285714286,17.8199360534598,31.15234375,35.0
3065,2017 Northeastern,52.0868584320361,17.0249090068408,26.9557021677663,31.0208685843204
3066,2017 Northern Arizona,52.8695181375203,16.6926544382389,26.8493150684932,32.8099621007038
3067,2017 Northern Colorado,52.1697511167837,18.1641427816453,25.3968253968254,34.5245692405871
3068,2017 Northern Illinois,50.8364312267658,20.5434021967323,28.1065088757396,39.7769516728625
3069,2017 Northern Iowa,50.5732484076433,20.9115210892954,28.3422459893048,26.0509554140127
3070,2017 Northern Kentucky,49.6690427698574,16.9572885597631,26.3427109974425,30.4989816700611
3071,2017 Northwestern,46.0987654320988,17.9169929522318,30.6122448979592,36.1481481481481
3072,2017 Northwestern St.,53.9182853315472,19.1615462605725,32.3529411764706,39.3837910247823
3073,2017 Notre Dame,49.078449905482,18.661469283774,30.7570977917981,26.7485822306238
3074,2017 Oakland,46.2763351298383,18.7886953285138,29.140625,28.4664380205781
3075,2017 Ohio,47.2636815920398,18.0992341299844,27.7681660899654,32.7252625760088
3076,2017 Ohio St.,48.8958990536278,17.5017002947178,28.7940935192781,29.4426919032597
3077,2017 Oklahoma,50.0,18.5004002490438,29.757785467128,33.5114911811865
3078,2017 Oklahoma St.,53.1701890989989,20.3453526419801,31.8600368324125,45.3837597330367
3079,2017 Old Dominion,46.4217859404687,20.0590488249785,25.5502392344498,38.5687143761875
3080,2017 Oral Roberts,54.6674445740957,16.1495698624181,29.4354838709677,32.0303383897316
3081,2017 Oregon,46.417445482866,19.284930068261,29.5470884255931,26.30173564753
3082,2017 Oregon St.,51.3271783035199,17.5437545312378,32.2641509433962,39.5845354875938
3083,2017 Pacific,52.5100980957877,16.5303486870426,24.1121495327103,40.9117137911137
3084,2017 Penn,48.750800768738,20.0687884129153,29.4,33.5682254964766
3085,2017 Penn St.,49.1959798994975,20.2783589935771,30.6038047973532,31.1557788944724
