,Unnamed: 0,Team/Year,eFGPct,TOPct,ORPct,FTRate
2721,2721,2018 Northwestern St.,44.2697414395528,24.7047016135258,32.3958333333333,33.19357092942
2722,2722,2018 Notre Dame,51.1063011063011,14.6683673469388,31.0599835661463,30.976430976431
2723,2723,2018 Oakland,51.9582909460834,18.1204698825294,28.0927835051546,35.4526958290946
2724,2724,2018 Ohio,50.9562841530055,18.0233171116081,22.5022502250225,30.8743169398907
2725,2725,2018 Ohio St.,54.0656565656566,17.1015269220466,30.1716350496838,31.1111111111111
2726,2726,2018 Oklahoma,53.5402521823472,17.3318452456102,28.3082077051926,33.1716779825412
2727,2727,2018 Oklahoma St.,49.7751798561151,18.1448276533403,34.169741697417,32.2392086330935
2728,2728,2018 Old Dominion,50.7415254237288,15.5125427992453,32.2719449225473,32.9978813559322
2729,2729,2018 Oral Roberts,48.9030023094688,19.0063117009225,35.0476190476191,24.3071593533487
2730,2730,2018 Oregon,53.2714617169374,17.0799738290724,30.9741881765196,31.6937354988399
2731,2731,2018 Oregon St.,52.0517144463182,19.3546546460871,31.7703349282297,38.6734120292299
2732,2732,2018 Pacific,48.5456660849331,17.1511384187896,30.3370786516854,40.5468295520652
2733,2733,2018 Penn,52.8912466843501,16.6533505084598,23.7521514629948,33.368700265252
2734,2734,2018 Penn St.,52.5534701003928,17.3000966328608,31.7293233082707,31.5146224356176
2735,2735,2018 Pepperdine,49.5449374288965,17.1694175678239,28.4507042253521,35.1535836177474
2736,2736,2018 Pittsburgh,48.2367005379558,20.9117622762194,23.2142857142857,31.9187089061566
2737,2737,2018 Portland,50.6140917905624,18.1164448369394,19.1940615058325,34.6477052359405
2738,2738,2018 Portland St.,49.209391471011,16.5072377888767,34.7049689440994,33.3493052228079
2739,2739,2018 Prairie View A&M,48.9356310187532,18.5154364650079,31.36,39.2295995945261
2740,2740,2018 Presbyterian,49.0384615384615,18.8418657717225,25.0761421319797,28.0128205128205
2741,2741,2018 Princeton,53.8798498122653,16.4954931956091,22.0556745182013,26.1576971214018
2742,2742,2018 Providence,49.607265586647,17.3861183974446,28.8732394366197,38.6352479135984
2743,2743,2018 Purdue,57.6776347162613,15.808084309783,28.0070237050044,35.6223175965665
2744,2744,2018 Quinnipiac,50.3487124463519,19.3890914623874,27.7403035413153,37.0171673819742
2745,2745,2018 Radford,49.252536038441,18.7434602611346,31.9721980886186,31.1799252536038
2746,2746,2018 Rhode Island,51.1450381679389,15.3195260653506,30.996015936255,30.0572519083969
2747,2747,2018 Rice,48.0170835875534,20.7784552471126,27.6243093922652,35.1433801098231
2748,2748,2018 Richmond,52.1311475409836,16.8806924251853,23.4141791044776,29.7267759562842
2749,2749,2018 Rider,52.5698602794411,17.6487421629075,33.4658187599364,42.1157684630739
2750,2750,2018 Robert Morris,47.360248447205,20.8994215338683,31.1853619729515,34.3167701863354
2751,2751,2018 Rutgers,43.6111111111111,17.1926863572433,33.3075734157651,30.4545454545455
2752,2752,2018 SIU Edwardsville,47.7544059124503,19.3682814793768,29.2682926829268,32.9732802728823
2753,2753,2018 SMU,52.016348773842,18.0107100240417,32.7354260089686,30.5177111716621
2754,2754,2018 Sacramento St.,49.0265486725664,17.7383592017738,23.9275500476644,27.8466076696165
2755,2755,2018 Sacred Heart,48.5386819484241,21.4509303981949,32.5301204819277,30.0286532951289
2756,2756,2018 Saint Joseph's,48.8223246287762,13.8878307339,23.4959349593496,34.5622119815668
2757,2757,2018 Saint Louis,47.0710059171598,19.4770063119928,33.8680926916221,45.7988165680473
2758,2758,2018 Saint Mary's,58.6802030456853,15.4305812942022,29.1585127201566,30.3553299492386
2759,2759,2018 Saint Peter's,49.1501416430595,19.6339766435529,27.0620945319741,27.3087818696884
2760,2760,2018 Sam Houston St.,48.2267598065556,18.8298434826114,32.5342465753425,33.9602364320258
2761,2761,2018 Samford,54.4083526682135,19.0538457946107,24.6975806451613,30.800464037123
2762,2762,2018 San Diego,53.1048623315759,19.59282267489,22.3823246878002,39.3087287639133
2763,2763,2018 San Diego St.,51.6753926701571,17.0086153299583,31.6308243727599,35.130890052356
2764,2764,2018 San Francisco,49.341208541572,17.4348873265531,28.0931586608442,29.2594275329396
2765,2765,2018 San Jose St.,48.6477784932389,23.5383023928543,27.8481012658228,34.1918866709594
2766,2766,2018 Santa Clara,48.5915492957746,17.2048720586771,23.6548223350254,30.2176696542894
2767,2767,2018 Savannah St.,48.0522456461961,16.6674895087633,26.7089499647639,29.3308890925756
2768,2768,2018 Seattle,50.974930362117,19.6465457883865,29.7757847533632,34.4846796657382
2769,2769,2018 Seton Hall,52.8702363724071,17.7651667026494,34.2668863261944,35.1664254703329
2770,2770,2018 Siena,48.1564245810056,21.7033537972444,31.4387211367673,36.4245810055866
2771,2771,2018 South Alabama,48.3253588516746,20.8830932205864,25.6880733944954,37.6794258373206
2772,2772,2018 South Carolina,46.204259967231,19.7036649039614,33.5852225020991,42.7635172037138
2773,2773,2018 South Carolina St.,46.7141292442497,18.4222019295668,29.6103896103896,35.815991237678
2774,2774,2018 South Dakota,52.125398512221,15.6678942082357,29.4009216589862,35.653560042508
2775,2775,2018 South Dakota St.,54.2676501580611,13.9544383172979,24.5755138516533,35.3530031612223
2776,2776,2018 South Florida,47.9585798816568,21.3545134595263,28.7977632805219,33.1360946745562
2777,2777,2018 Southeast Missouri St.,54.3114143920596,18.0726620040849,26.1538461538462,37.7171215880893
2778,2778,2018 Southeastern Louisiana,51.1932479627474,19.6022592434382,29.5390404515522,35.3317811408615
2779,2779,2018 Southern,44.3353897924846,19.3406593406593,32.9156223893066,41.5030846887269
2780,2780,2018 Southern Illinois,52.1541950113379,18.6962152827745,25.9294566253575,32.4263038548753
2781,2781,2018 Southern Miss,50.3239104829211,14.6011683417865,20.5078125,28.3274440518257
2782,2782,2018 Southern Utah,50.4254112308565,17.3816358252306,22.6591760299625,35.9047078842881
2783,2783,2018 St. Bonaventure,51.6334864726902,16.3488023247913,29.3265132139812,40.5308831036243
2784,2784,2018 St. Francis NY,48.7039170506912,17.7139987779277,26.1948529411765,30.4147465437788
2785,2785,2018 St. Francis PA,52.8152492668622,16.5024287848816,25.6880733944954,33.4310850439883
2786,2786,2018 St. John's,49.2244053774561,16.4446530599032,23.5993208828523,30.4033092037229
2787,2787,2018 Stanford,51.8933731938216,20.638719220053,32.7529021558872,41.604384653712
2788,2788,2018 Stephen F. Austin,53.105763850028,20.7040947234548,31.9626168224299,40.5148293228875
2789,2789,2018 Stetson,48.9063376332025,14.9315636665284,23.249299719888,24.9579360628155
2790,2790,2018 Stony Brook,47.8634850166482,19.9907450254512,30.4982817869416,32.0199778024417
2791,2791,2018 Syracuse,46.9172932330827,19.167303324654,34.748427672956,40.4511278195489
2792,2792,2018 TCU,56.5636087176888,17.8214452809323,34.2325581395349,34.1611758743031
2793,2793,2018 Temple,49.2713567839196,15.9134344824512,27.6683087027915,25.5778894472362
2794,2794,2018 Tennessee,50.7703777335984,17.8638516284361,33.4160463192721,35.5367793240557
2795,2795,2018 Tennessee Martin,49.787104622871,21.5782242286481,28.6298568507157,24.0875912408759
2796,2796,2018 Tennessee St.,49.276361130255,21.8576356885155,25.4901960784314,37.8359751895245
2797,2797,2018 Tennessee Tech,49.0217998882057,19.8077614085519,28.2051282051282,37.6746785913918
2798,2798,2018 Texas,49.9751243781095,16.9612805766835,29.3973941368078,32.9850746268657
2799,2799,2018 Texas A&M,51.4622641509434,19.1727464454737,33.9889850511408,32.0283018867925
2800,2800,2018 Texas A&M Corpus Chris,48.0606488011284,23.0332057501143,28.7981859410431,37.0239774330042
2801,2801,2018 Texas Southern,50.4500236854571,17.2071601538388,28.5276073619632,42.9180483183325
2802,2802,2018 Texas St.,48.8414634146341,20.8667637309873,31.9148936170213,36.3414634146341
2803,2803,2018 Texas Tech,52.0038167938931,17.8856595336953,32.9554655870445,39.2652671755725
2804,2804,2018 The Citadel,49.0808823529412,18.713143469255,27.4493927125506,32.6680672268908
2805,2805,2018 Toledo,55.3326293558606,16.5756344682074,27.8526504941599,37.117212249208
2806,2806,2018 Towson,51.60382667417,18.209118859785,34.3691148775895,35.3967360720315
2807,2807,2018 Troy,51.4206128133705,18.0509986761066,26.8876611418048,33.6490250696379
2808,2808,2018 Tulane,51.4896008993817,18.7857040332998,27.5092936802974,34.4575604272063
2809,2809,2018 Tulsa,50.7225433526012,18.6795566531291,32.037037037037,41.6184971098266
2810,2810,2018 UAB,54.7185430463576,18.9951122333156,30.7150050352467,28.3112582781457
2811,2811,2018 UC Davis,52.0274299344067,18.6754843517139,24.4776119402985,38.5211687537269
2812,2812,2018 UC Irvine,48.1029106029106,20.5271957753707,32.2715842414082,28.2224532224532
2813,2813,2018 UC Riverside,45.0699939135727,20.0500006218983,26.7605633802817,32.3797930614729
2814,2814,2018 UC Santa Barbara,53.0165054069437,14.9164641087967,28.6538461538462,31.9863403528742
2815,2815,2018 UCF,47.8488014751076,20.6604389744081,28.5313376987839,43.1468961278427
2816,2816,2018 UCLA,53.7239324726912,16.5542993465408,28.4628378378378,35.5014895729891
2817,2817,2018 UMBC,52.2024121657053,17.2311217856907,25.9382819015847,30.2569480859989
2818,2818,2018 UMKC,47.7825030376671,18.2164285197947,21.3084112149533,34.4471445929526
2819,2819,2018 UMass Lowell,52.1450151057402,18.6693314344868,26.232741617357,39.214501510574
2820,2820,2018 UNC Asheville,54.6140939597315,19.3502574116812,24.0904621435595,31.3199105145414
2821,2821,2018 UNC Greensboro,51.6904384574749,19.7829182110063,33.7477797513321,25.9904912836767
2822,2822,2018 UNC Wilmington,48.9030612244898,17.3443931996464,33.8235294117647,31.0714285714286
2823,2823,2018 UNLV,53.525,19.0924044118389,34.4978165938865,43.4
2824,2824,2018 USC,53.8178472861086,15.2645134934513,30.1482701812191,29.8528058877645
2825,2825,2018 USC Upstate,50.1383508577753,16.0894853475192,27.073837739289,21.5827338129496
2826,2826,2018 UT Arlington,52.4861878453039,20.0721534640817,30.7949790794979,34.8066298342541
2827,2827,2018 UT Rio Grande Valley,44.7040498442368,17.8428578239978,28.2677165354331,41.1214953271028
2828,2828,2018 UTEP,49.2822966507177,17.8099747892587,19.140989729225,30.9808612440191
2829,2829,2018 UTSA,51.0558069381599,17.0762293551055,26.4991896272285,29.5625942684766
2830,2830,2018 Utah,54.4929059379926,17.4871697395932,24.1007194244604,34.419337887546
2831,2831,2018 Utah St.,53.1995661605206,18.8255944708044,25.4068716094033,33.2429501084599
2832,2832,2018 Utah Valley,54.2053364269142,19.8415210298256,30.8542713567839,39.0371229698376
2833,2833,2018 VCU,52.5583705911575,18.7287739686839,29.0076335877863,28.1172379533035
2834,2834,2018 VMI,45.6739811912226,21.3746883389342,25.4074784276127,27.7115987460815
2835,2835,2018 Valparaiso,50.7980356046654,21.1606015451548,26.7676767676768,36.7096378146102
2836,2836,2018 Vanderbilt,51.8028169014084,17.6712632155638,28.7292817679558,36.169014084507
2837,2837,2018 Vermont,56.0092006900518,16.9475204622051,25.9938837920489,41.9206440483036
2838,2838,2018 Villanova,59.5081967213115,15.0455126758444,29.5698924731183,29.4262295081967
2839,2839,2018 Virginia,52.6843817787419,14.0349179078293,27.0114942528736,24.4577006507592
2840,2840,2018 Virginia Tech,57.6675603217158,16.9827706361034,23.9067055393586,36.514745308311
2841,2841,2018 Wagner,49.7275204359673,19.6483549740719,35.7517482517483,34.1689373297003
2842,2842,2018 Wake Forest,50.4654983570646,18.7888790148534,30.4977375565611,31.9277108433735
2843,2843,2018 Washington,51.7065715741212,18.6498420115481,28.8732394366197,36.6785532348446
2844,2844,2018 Washington St.,54.1225626740947,19.4059520036876,24.6418338108883,24.7353760445682
2845,2845,2018 Weber St.,56.0586319218241,17.4498601855316,19.284064665127,35.0488599348534
2846,2846,2018 West Virginia,50.4212299915754,16.0909655534853,36.9503546099291,31.3395113732098
2847,2847,2018 Western Carolina,46.849710982659,21.6606923181061,29.1964285714286,31.7919075144509
2848,2848,2018 Western Illinois,49.8873027798648,18.5964990456669,18.0451127819549,28.3245679939895
2849,2849,2018 Western Kentucky,54.2100283822138,16.5769072862076,28.9539748953975,39.9716177861873
2850,2850,2018 Western Michigan,49.3028443948689,15.5634547026612,29.7910990009083,34.132738427217
2851,2851,2018 Wichita St.,55.1020408163265,16.5483744445818,35.3711790393013,34.8432055749129
2852,2852,2018 William & Mary,59.496359223301,17.1999736490654,21.2086659064994,33.373786407767
2853,2853,2018 Winthrop,54.6973518284994,19.6897859235522,26.3724434876211,35.8133669609079
2854,2854,2018 Wisconsin,50.9039548022599,16.795927106628,28.4490960989534,32.6553672316384
2855,2855,2018 Wofford,55.1834595224228,18.2085697985166,25.0252270433905,28.5381479324403
2856,2856,2018 Wright St.,48.5796948974224,18.6203246676099,28.7179487179487,35.3498158863756
2857,2857,2018 Wyoming,52.0558777016342,17.5881047806288,19.4539249146758,41.1702688455456
2858,2858,2018 Xavier,55.8637469586375,17.2455089820359,30.2284710017575,41.021897810219
2859,2859,2018 Yale,52.6972157772622,18.8387492770217,25.440313111546,31.0324825986079
2860,2860,2018 Youngstown St.,47.6178146038322,19.3450105616056,34.6443514644351,28.379078197825
2861,2861,2017 Abilene Christian,52.4756189047262,20.9549858539374,23.1901840490798,34.8087021755439
2862,2862,2017 Air Force,49.8005698005698,17.8931611829368,26.4918625678119,37.3789173789174
2863,2863,2017 Akron,55.0886075949367,17.1921272636738,29.3867120954003,37.2658227848101
2864,2864,2017 Alabama,48.2460732984293,20.3875352158111,34.094616639478,39.0575916230367
2865,2865,2017 Alabama A&M,44.1778630838132,19.8831090658434,29.4581280788177,39.2834293026232
2866,2866,2017 Alabama St.,44.2977528089888,22.0425983833854,34.5484672742336,34.5505617977528
2867,2867,2017 Albany,51.747311827957,18.3435210252394,32.9608938547486,33.4408602150538
2868,2868,2017 Alcorn St.,47.935368043088,20.4085460786704,31.9029850746269,32.7947336923998
2869,2869,2017 American,50.3242542153048,20.1765447667087,21.656050955414,30.7392996108949
2870,2870,2017 Appalachian St.,47.3891924711597,19.4225525716207,28.886844526219,37.037037037037
2871,2871,2017 Arizona,53.662109375,16.6111119490405,33.2749562171629,40.52734375
2872,2872,2017 Arizona St.,51.3922813873962,14.3321389884176,24.3589743589744,31.9003419638495
2873,2873,2017 Arkansas,51.4081255771006,16.6074927730245,31.9521912350598,38.0886426592798
2874,2874,2017 Arkansas Pine Bluff,45.9863098942128,25.8823387916364,29.9047619047619,32.7940261356565
2875,2875,2017 Arkansas St.,51.9130434782609,18.6151195095361,31.0185185185185,41.5072463768116
2876,2876,2017 Army,51.4953779227841,20.5646412267872,26.3531499556344,27.9499728113105
2877,2877,2017 Auburn,51.066531234129,17.902536364527,30.3204601479047,42.4581005586592
2878,2878,2017 Austin Peay,52.4122807017544,17.3290174890155,24.2360379346681,40.9774436090226
2879,2879,2017 BYU,51.1673151750973,18.2513352855906,29.2035398230088,42.2665369649805
2880,2880,2017 Ball St.,53.670431211499,19.9014142903211,27.763272410792,35.1642710472279
2881,2881,2017 Baylor,52.432575356954,20.6071424536509,39.7790055248619,33.8445267054469
2882,2882,2017 Belmont,55.7481751824818,18.4786263058935,25.7265877287406,29.4403892944039
2883,2883,2017 Bethune Cookman,46.8351063829787,17.6813622579893,30.9424520433695,28.2446808510638
2884,2884,2017 Binghamton,48.8335435056747,18.6185259476418,23.5412474849095,30.8322824716267
2885,2885,2017 Boise St.,51.8,17.913490668148,27.7097078228087,40.4571428571429
2886,2886,2017 Boston College,51.6489361702128,20.127683646257,25.6590509666081,29.5744680851064
2887,2887,2017 Boston University,51.2304250559284,20.1689833742164,28.119349005425,33.4451901565996
2888,2888,2017 Bowling Green,47.9947229551451,17.3168756919315,28.500823723229,35.8311345646438
2889,2889,2017 Bradley,48.4721390053924,21.8704708857882,26.508226691042,42.0011983223487
2890,2890,2017 Brown,50.741935483871,19.5941913666203,27.11157455683,44.5161290322581
2891,2891,2017 Bryant,49.7038233710285,18.780921004712,29.1629955947137,32.794830371567
2892,2892,2017 Bucknell,55.3289138194799,18.8603835821575,26.7730496453901,37.2259051504335
2893,2893,2017 Buffalo,50.7131102578168,19.7861779737278,33.1842576028623,37.3011519473395
2894,2894,2017 Butler,54.6101159114858,15.0258392322057,27.1523178807947,37.0916754478398
2895,2895,2017 Cal Poly,47.2651605231867,16.0904962303913,25.5597014925373,29.4292508917955
2896,2896,2017 Cal St. Bakersfield,48.2871125611746,20.7711511789182,32.7086882453152,38.0097879282219
2897,2897,2017 Cal St. Fullerton,49.100406268137,20.7252692845752,30.3286384976526,39.9303540336622
2898,2898,2017 Cal St. Northridge,49.6607032695867,17.8651183564091,27.6748971193416,44.9722393584207
2899,2899,2017 California,48.1423338566196,18.721328864418,32.9707112970711,37.6766091051805
2900,2900,2017 Campbell,51.4010989010989,18.6863984580454,24.2314647377939,36.5934065934066
2901,2901,2017 Canisius,53.1219748305905,18.2288207465233,30.207468879668,30.9293320425944
2902,2902,2017 Central Arkansas,49.7384937238494,19.0799078089656,28.7788215200683,35.9309623430962
2903,2903,2017 Central Connecticut,46.6916354556804,21.2433534150748,31.5289648622982,33.3333333333333
2904,2904,2017 Central Michigan,51.7094017094017,14.6506847486585,26.6998341625207,34.640522875817
2905,2905,2017 Charleston Southern,48.7063778580024,16.1563650726909,27.4116523400191,35.0180505415162
2906,2906,2017 Charlotte,50.5475504322767,16.1157360641843,20.3422053231939,34.0057636887608
2907,2907,2017 Chattanooga,51.8565135305223,19.7581158497772,31.2371134020619,40.3398363750787
2908,2908,2017 Chicago St.,42.4408540103866,19.5589481578129,26.0906757912746,27.7553375649163
2909,2909,2017 Cincinnati,52.0075578649032,15.2936130101622,35.5284552845528,32.4988190836089
2910,2910,2017 Clemson,51.0830324909747,15.7783014925872,31.384350816853,34.3476018566271
2911,2911,2017 Cleveland St.,46.3119369369369,18.7572711272857,28.886925795053,29.5608108108108
2912,2912,2017 Coastal Carolina,48.4855136084284,18.0942041407158,30.4558011049724,29.2361720807726
2913,2913,2017 Colgate,51.4364303178484,21.9777600324184,24.852652259332,33.4352078239609
2914,2914,2017 College of Charleston,49.3639380530973,15.8782371142642,25.3954305799649,42.6991150442478
2915,2915,2017 Colorado,50.875386199794,17.3644902734798,32.9725228975853,37.5386199794027
2916,2916,2017 Colorado St.,48.2644206227667,16.0678226692725,31.2297734627832,38.1827462991322
2917,2917,2017 Columbia,49.6765847347995,18.4815594499276,28.1481481481481,29.1073738680466
2918,2918,2017 Connecticut,48.5117344018317,18.6850347372863,29.890310786106,34.5163136805953
2919,2919,2017 Coppin St.,43.8692886061307,19.0614365670541,28.0427631578947,39.9652978600347
2920,2920,2017 Cornell,52.020202020202,20.0586502929388,21.9279661016949,29.4823232323232
2921,2921,2017 Creighton,57.6081672338357,17.1445941838079,24.2666666666667,27.9533300923675
2922,2922,2017 Dartmouth,50.0,21.6931181152413,27.6974416017798,33.8809034907598
2923,2923,2017 Davidson,51.5851692638366,17.4118802598388,25.1322751322751,31.5421816227834
2924,2924,2017 Dayton,53.5819142689372,16.8683236812909,25.5992329817833,43.3940105695831
2925,2925,2017 DePaul,48.059866962306,20.3545115030069,29.9469964664311,35.5875831485588
2926,2926,2017 Delaware,46.8048359240069,17.9020843314311,27.1992818671454,32.181922855498
2927,2927,2017 Delaware St.,47.7945443993035,19.6267754883921,28.5198555956679,30.1218804410911
2928,2928,2017 Denver,54.7802850356295,19.3610610244829,28.7671232876712,34.6199524940618
2929,2929,2017 Detroit,50.946021146355,19.5622828564474,26.9471799462847,38.1190873678353
2930,2930,2017 Drake,47.9988564894225,17.6538344953016,26.7399267399267,29.0451686678102
2931,2931,2017 Drexel,49.8694516971279,18.460070667458,30.3465765004227,31.5926892950392
2932,2932,2017 Duke,54.7552447552448,16.2953286402013,31.6815597075548,39.2540792540793
2933,2933,2017 Duquesne,48.9373297002725,19.9935043130261,29.043183742591,37.0572207084469
2934,2934,2017 East Carolina,45.7985531441291,20.8361705025194,30.7308970099668,37.4513077351141
2935,2935,2017 East Tennessee St.,55.8536585365854,20.7539555676679,30.0187617260788,42.8726287262873
2936,2936,2017 Eastern Illinois,47.8134110787172,17.542177301292,29.5880149812734,26.8804664723032
2937,2937,2017 Eastern Kentucky,49.4143033292232,19.9277558243836,25.1984126984127,37.422934648582
2938,2938,2017 Eastern Michigan,48.7549518958687,17.0731262426354,33.6103416435826,35.3140916808149
2939,2939,2017 Eastern Washington,54.2359249329759,17.0586058125211,27.3496240601504,34.798927613941
2940,2940,2017 Elon,52.0703346568349,16.6225377865904,24.2115027829314,30.6863301191151
2941,2941,2017 Evansville,48.7819732034105,17.9341347550959,27.130264446621,45.7978075517661
2942,2942,2017 FIU,49.6995192307692,19.2127341393557,29.7325102880658,28.5456730769231
2943,2943,2017 Fairfield,51.2365591397849,18.5703922772167,24.4010647737356,27.2043010752688
2944,2944,2017 Fairleigh Dickinson,49.483282674772,18.9045198988485,27.3809523809524,36.1094224924012
2945,2945,2017 Florida,51.5337423312883,16.9182155404212,32.0740169622205,40.1604530438886
2946,2946,2017 Florida A&M,46.5144230769231,18.4202079063681,26.3205828779599,37.5600961538462
2947,2947,2017 Florida Atlantic,46.0364063417499,16.6089266670453,26.8560953253895,30.4169113329419
2948,2948,2017 Florida Gulf Coast,53.7824406405301,17.867610851877,33.6903602726388,33.7382661512976
2949,2949,2017 Florida St.,53.7045666356011,16.355727214058,33.7737407101569,38.3970177073625
2950,2950,2017 Fordham,48.4484777517564,19.6337820769908,23.5130111524164,26.7564402810304
2951,2951,2017 Fort Wayne,56.4382139148494,17.7763074463099,28.82797731569,25.7528556593977
2952,2952,2017 Fresno St.,50.7705479452055,18.8365713384443,27.221702525725,40.5251141552511
2953,2953,2017 Furman,54.9362174154187,19.1965392154654,27.2037914691943,32.1131447587354
2954,2954,2017 Gardner Webb,52.0648967551622,20.3792940851744,30.7909604519774,44.7197640117994
2955,2955,2017 George Mason,49.2604331748547,18.7213531019345,31.5972222222222,39.6724775488642
2956,2956,2017 George Washington,49.484004127967,19.3358374594502,32.6158940397351,36.6357069143447
2957,2957,2017 Georgetown,51.968054763263,20.0753932720901,29.047619047619,42.6126640045636
2958,2958,2017 Georgia,48.1060606060606,18.5556642895376,28.8650580875782,40.6926406926407
2959,2959,2017 Georgia Southern,51.4722536806342,16.9668344243314,25.1766784452297,39.8640996602492
2960,2960,2017 Georgia St.,53.0079455164586,20.024167098222,29.8160696999032,33.8819523269012
2961,2961,2017 Georgia Tech,47.3697270471464,19.2550189147535,27.741935483871,35.8312655086849
2962,2962,2017 Gonzaga,56.6418237615081,16.2242422047586,30.0,39.0179745725559
2963,2963,2017 Grambling St.,46.7611336032389,20.1639521346184,32.03125,38.1145170618855
2964,2964,2017 Grand Canyon,48.3957219251337,18.1970261341549,29.0590405904059,42.0677361853832
2965,2965,2017 Green Bay,48.31867563373,17.9505712035729,30.3556658395368,37.661665804449
2966,2966,2017 Hampton,46.1290322580645,19.5907626142947,30.6481481481481,33.4310850439883
2967,2967,2017 Hartford,47.4917309812569,20.3863252766164,24.8088360237893,32.5799338478501
2968,2968,2017 Harvard,52.2805805114029,19.7964728618597,29.6424452133795,32.2736696613683
2969,2969,2017 Hawaii,48.4532828282828,20.2841793442788,27.9713114754098,36.8686868686869
2970,2970,2017 High Point,48.2657068062827,19.2454720413382,28.1086729362591,36.3874345549738
2971,2971,2017 Hofstra,51.6774891774892,15.2781647627008,30.9153713298791,37.6623376623377
2972,2972,2017 Holy Cross,50.354609929078,17.7659675429439,19.3846153846154,34.4294003868472
2973,2973,2017 Houston,51.7350157728707,14.9039229254272,31.8381706244503,28.6014721345952
2974,2974,2017 Houston Baptist,49.1049382716049,19.3119785765784,35.707019328586,37.7777777777778
2975,2975,2017 Howard,43.4188034188034,21.4961552754195,32.2660098522167,43.3618233618234
2976,2976,2017 IUPUI,51.578660860098,16.8306187795489,29.6064400715563,33.2063146434404
2977,2977,2017 Idaho,49.8566513761468,18.7245637630784,30.2919708029197,39.9082568807339
2978,2978,2017 Idaho St.,50.1813784764208,19.3371297472244,22.007722007722,38.0894800483676
2979,2979,2017 Illinois,50.5670103092784,18.2625942934739,28.620988725065,32.4742268041237
2980,2980,2017 Illinois Chicago,50.4511278195489,22.2370601182086,32.520325203252,38.4461152882206
2981,2981,2017 Illinois St.,51.4443277310924,18.5944641240823,30.3862660944206,29.8844537815126
2982,2982,2017 Incarnate Word,51.3542409123307,18.6151268257274,22.1846846846847,43.6208125445474
2983,2983,2017 Indiana,55.2145708582834,21.4063163124825,36.3556338028169,34.0818363273453
2984,2984,2017 Indiana St.,47.7808988764045,17.7776748977147,22.4137931034483,30.7865168539326
2985,2985,2017 Iona,53.3642691415313,16.4627559474639,27.1050521251002,30.9976798143852
2986,2986,2017 Iowa,52.497643732328,18.588531821046,31.8004676539361,34.9198868991517
2987,2987,2017 Iowa St.,55.032021957914,14.1238723281513,25.6658595641646,27.6303751143641
2988,2988,2017 Jackson St.,44.2480527261833,18.5411838233379,33.9928057553957,33.6728579988017
2989,2989,2017 Jacksonville,53.7753222836096,18.5099718781345,26.3319672131148,34.561080417434
2990,2990,2017 Jacksonville St.,52.6166097838453,20.7370465945664,31.1725452812202,33.3902161547213
2991,2991,2017 James Madison,50.1792114695341,21.4371341936394,29.0573372206025,36.1409796893668
2992,2992,2017 Kansas,56.0875512995896,17.5882667746648,34.1035856573705,35.9781121751026
2993,2993,2017 Kansas St.,52.7084439723845,19.1136216199111,29.5434198746643,41.157727031333
2994,2994,2017 Kennesaw St.,51.3618677042802,18.8983393611845,31.1676082862524,30.6281267370762
2995,2995,2017 Kent St.,48.1564748201439,17.9420471875841,38.112927191679,32.5089928057554
2996,2996,2017 Kentucky,52.9006677796327,15.6602814785356,33.4996436208125,40.9432387312187
2997,2997,2017 LIU Brooklyn,48.5103991006183,20.9025575373156,36.429215509468,38.7858347386172
2998,2998,2017 LSU,50.2377179080824,19.8806499782349,30.977312390925,31.6428948758584
2999,2999,2017 La Salle,53.3313325330132,18.6422688542476,25.6701030927835,38.2953181272509
3000,3000,2017 Lafayette,49.0869017632242,20.6776865607345,20.0,29.4080604534005
3001,3001,2017 Lamar,50.9947337624342,19.5094232408372,31.1111111111111,40.3159742539497
3002,3002,2017 Lehigh,55.4461181923523,19.7884680996247,23.189926547744,31.981460023175
3003,3003,2017 Liberty,52.2516964836521,15.9560001208788,14.985014985015,34.1764342998149
3004,3004,2017 Lipscomb,54.988726042841,20.0501253132832,28.2982791586998,41.206313416009
3005,3005,2017 Little Rock,49.0508266993264,19.5299193823095,28.4431137724551,32.3331292100429
3006,3006,2017 Long Beach St.,48.7139107611549,19.9490478863509,31.6865417376491,36.2204724409449
3007,3007,2017 Longwood,49.3181818181818,21.8214346459371,21.5122470713525,29.025974025974
3008,3008,2017 Louisiana Lafayette,51.4588859416446,17.9673100906091,36.2521891418564,42.1750663129973
3009,3009,2017 Louisiana Monroe,47.7196885428254,19.4244432217783,29.3429342934293,25.9733036707453
3010,3010,2017 Louisiana Tech,53.3278327832783,17.6139905410583,29.182156133829,34.5434543454345
3011,3011,2017 Louisville,51.3422818791946,15.9592058801566,36.7658889782784,33.9405560882071
3012,3012,2017 Loyola Chicago,55.2923076923077,17.2270831528532,20.6263498920086,30.7692307692308
3013,3013,2017 Loyola MD,46.662830840046,21.9652911327881,32.9159212880143,39.2405063291139
3014,3014,2017 Loyola Marymount,50.3266033254157,18.9790616882101,30.0383877159309,30.9976247030879
3015,3015,2017 Maine,45.4241071428571,19.1050074738416,26.8313458262351,29.5758928571429
3016,3016,2017 Manhattan,47.3263506063947,22.6233479353527,30.8427454387489,40.9592061742007
3017,3017,2017 Marist,49.8855180309101,18.3561382544838,21.5794306703398,37.8935317687464
