seed,Team/Year,AdjTempo,AdjOE,AdjDE,AdjEM,OppeFGPct,OppTOPct,OppORPct,OppFTRate,eFGPct,TOPct,ORPct,FTRate
10.0,2019 Minnesota,67.4509,110.671,96.2136,14.4575,49.5253915519696,16.8710873272807,28.436018957346,28.1917418130043,48.1853849926434,17.1161878695657,31.3559322033898,41.5890142226582
8.0,2019 Mississippi,68.3346,112.779,97.6963,15.0831,50.9630818619583,20.5123728887531,29.2618629173989,33.5473515248796,53.0954879328437,18.1556321738751,30.2151543498597,30.9024134312697
5.0,2019 Mississippi St.,67.4194,117.395,96.7173,20.6776,50.3097573567372,19.5193675383968,29.6137339055794,32.1115126484254,54.5913218970737,19.2210365934868,34.6866725507502,32.6437941473259
15.0,2019 Montana,66.5497,107.36,103.814,3.54691,50.0279173646008,19.2531670024563,25.0,37.2975991066443,56.0363247863248,17.3985041260729,27.5598086124402,31.3568376068376
12.0,2019 Murray St.,69.0116,112.038,98.706,13.3317,46.5189873417722,19.3073597978619,30.6599832915622,27.4261603375527,54.8102618920363,17.2225275192195,32.0379146919431,33.5114911811865
7.0,2019 Nevada,69.2146,114.0,95.0771,18.9229,47.7066532258064,19.1754753573304,24.8412698412698,27.9737903225806,53.6518259129565,14.6415777131894,27.1893244370309,40.8204102051026
12.0,2019 New Mexico St.,65.5861,112.605,99.0173,13.588,48.9044943820225,18.9283909201486,21.9512195121951,32.5842696629214,54.0811088295688,17.8175698567596,36.8561278863233,34.5482546201232
1.0,2019 North Carolina,74.2921,119.872,90.701,29.171,48.932384341637,18.3036264744969,22.8551336146273,28.4252669039146,52.8630705394191,17.2076009371018,35.3200883002208,30.207468879668
16.0,2019 North Carolina Central,65.2069,96.6416,108.528,-11.8864,49.8850574712644,17.5119795133829,26.9194312796209,31.3793103448276,49.8826979472141,22.6936063283016,34.8119575699132,33.4897360703812
16.0,2019 North Dakota St.,64.7859,106.552,109.751,-3.19855,53.6363636363636,14.4353689164423,25.8812615955473,26.4935064935065,53.5437430786268,15.7476751815734,20.7421503330162,32.2259136212625
13.0,2019 Northeastern,66.0293,111.465,102.718,8.74685,52.0973588814086,16.7002779746008,24.6167718665464,27.7576385292595,56.4935064935065,16.6130702567177,22.654028436019,34.3073593073593
14.0,2019 Northern Kentucky,67.9179,109.235,102.676,6.55918,49.1439272338149,18.4012802777552,26.038062283737,35.1524879614767,54.5785639958377,17.8370900805599,30.6194690265487,34.7554630593132
11.0,2019 Ohio St.,65.6907,109.268,94.1896,15.0781,48.315189217211,18.1782298628632,25.8764607679466,31.7781233799896,50.2848265147592,18.7329645769881,27.5862068965517,33.6613153806318
9.0,2019 Oklahoma,68.6808,109.401,93.8663,15.5345,47.5190839694656,17.3051190784707,27.9577995478523,23.1393129770992,50.4303797468354,16.966632641728,25.8200168208579,31.2911392405063
14.0,2019 Old Dominion,64.2892,101.929,96.3508,5.57853,45.6279809220986,18.5089188761507,24.7808764940239,32.4324324324324,47.137216189536,17.8104691072393,32.1128909229596,28.8746298124383
12.0,2019 Oregon,64.0656,107.7,92.5481,15.1521,46.3986186482486,20.8875195070225,28.7671232876712,33.9417858904785,51.9990592662277,17.726381497339,29.5786061588331,29.3508936970837
16.0,2019 Prairie View A&M,70.961,101.53,105.838,-4.30871,51.2188515709642,24.7151568032629,34.2781222320638,46.2080173347779,49.024024024024,17.3696011687956,29.6411856474259,43.0930930930931
3.0,2019 Purdue,65.6263,121.093,95.0422,26.0512,48.9984977466199,18.6254384825257,26.9726247987118,31.7476214321482,53.5897435897436,15.8399376380408,34.5076060848679,29.8834498834499
13.0,2019 Saint Louis,66.0798,102.575,96.3024,6.27254,46.8685831622177,19.2772085438749,25.1203852327448,33.4702258726899,46.6617933723197,19.2356628358062,35.9796067006555,39.4249512670565
11.0,2019 Saint Mary's,62.6466,114.634,96.9231,17.7106,48.8549618320611,16.3310923698901,23.0418943533698,29.1166848418757,53.8320209973753,16.2854747934379,31.0697674418605,29.1338582677165
10.0,2019 Seton Hall,68.9235,109.303,96.3961,12.9072,49.645390070922,19.7597488519316,29.1528239202658,32.8267477203647,49.8762988619495,17.4765845938303,29.5028524857376,34.4878772884711
11.0,2019 St. John's,70.4832,109.671,100.92,8.75182,50.7139214686384,21.2044232667438,29.426433915212,39.724630290668,51.8333333333333,14.3099794068574,21.7532467532468,29.5238095238095
8.0,2019 Syracuse,66.0629,110.213,93.9133,16.3,48.0365788058096,23.0875822413285,33.3607907742998,34.2657342657343,49.5542737283692,18.5049808512728,30.1561216105177,36.7593078133194
11.0,2019 Temple,68.7589,108.851,99.4587,9.3923,50.632577754349,20.6352245410258,29.1958041958042,33.8956246705324,49.8748748748749,15.6146956836216,26.8533772652389,32.4824824824825
2.0,2019 Tennessee,67.703,122.479,95.4987,26.98,48.1238273921201,17.9777056693979,30.2023121387283,34.8968105065666,55.2970981114694,15.8440878536891,31.6498316498317,33.3026255181944
3.0,2019 Texas Tech,66.5403,112.694,85.9468,26.7476,43.0439072520967,22.7635802139427,28.6239882266372,36.655155402072,53.4834123222749,17.7524849108734,27.4957698815567,32.8909952606635
13.0,2019 UC Irvine,65.0838,106.606,97.144,9.46217,44.0591658583899,16.646205705487,27.0562770562771,32.9291949563531,51.3057929724596,17.4785159907614,33.6833602584814,28.7274453941121
9.0,2019 UCF,64.7843,110.31,95.7335,14.5761,45.4334365325077,18.0450789472204,29.6062992125984,29.1537667698658,52.9495178672717,17.6400771753376,29.5036764705882,45.263754963131
8.0,2019 Utah St.,67.7963,112.966,96.3467,16.6198,46.514607893388,17.3487730446052,22.257053291536,34.2901076371092,53.8793103448276,18.1430542201413,31.9614711033275,36.6632860040568
8.0,2019 VCU,68.1835,104.312,88.6222,15.6895,43.4687156970362,23.3390044933037,30.700325732899,36.6081229418222,50.0801282051282,19.9799328185665,30.9810671256454,35.7371794871795
13.0,2019 Vermont,65.3218,107.949,99.2286,8.72064,48.7042253521127,19.1169829010479,22.1814848762603,27.4929577464789,52.5733259546209,16.8302624583388,27.2558139534884,35.9158826784726
6.0,2019 Villanova,63.6099,116.973,98.1987,18.7745,50.3976143141153,18.0307322878598,27.7324632952692,28.1809145129225,53.1946508172363,16.851151670897,30.2857142857143,34.4229816740961
1.0,2019 Virginia,59.2665,123.571,87.9163,35.6552,44.6867167919799,17.3727948053623,25.3639846743295,26.265664160401,55.1799610894942,14.706672830282,30.3664921465969,29.0856031128405
4.0,2019 Virginia Tech,63.2505,118.433,93.9634,24.4696,49.0032327586207,21.6484334095731,27.2007042253521,26.3469827586207,55.6052631578947,17.327564826807,29.6331138287865,31.8947368421053
9.0,2019 Washington,65.8589,106.98,93.6134,13.3669,47.4719101123596,24.2104829744308,35.0328947368421,33.9632277834525,52.1216768916155,19.7636595709639,29.1522491349481,34.7137014314928
5.0,2019 Wisconsin,63.61,110.809,87.134,23.675,45.2051282051282,17.2046844879266,26.4516129032258,25.7948717948718,51.1311053984576,14.6195246425905,24.5055889939811,27.3007712082262
7.0,2019 Wofford,65.6363,118.357,97.6422,20.7146,49.8865570051049,19.1314373120102,25.2173913043478,31.7640385706183,57.4751698902248,16.0722337322854,31.8271119842829,27.7574490329326
14.0,2019 Yale,70.7049,111.702,103.115,8.58693,47.2617743702081,15.1753774816602,24.6491228070175,31.1062431544359,55.5555555555556,17.7982822315767,26.2615859938208,30.1424501424501
14.0,2021 Abilene Christian,69.9524,103.047,92.9196,10.1273,46.0125097732604,26.4921192990862,27.8511404561825,41.1258795934324,51.2145748987854,19.1645118333815,30.5869074492099,32.7260458839406
2.0,2021 Alabama,73.9267,111.722,86.734,24.9876,45.7622990745251,20.5026388030673,29.1603053435114,30.6867998051632,51.6705882352941,18.5982434992251,32.2455322455322,28.8
16.0,2021 Appalachian St.,65.6825,99.3998,103.738,-4.33805,49.9654218533887,19.8481850134389,30.2107728337237,23.6514522821577,46.9380654140571,17.6625217827923,28.1995661605206,32.7070285316632
3.0,2021 Arkansas,73.1045,111.502,89.9724,21.5292,47.8549540347293,20.106452031676,26.4681555004136,29.0091930541369,50.7480694980695,17.1154095806829,31.7315658657829,32.6737451737452
6.0,2021 BYU,67.9796,113.107,92.1612,20.9462,46.9485060394151,15.6587582713056,23.406374501992,29.3706293706294,54.9121665582303,18.9638941001971,28.6713286713287,27.9115159401431
1.0,2021 Baylor,68.3891,123.265,93.7679,29.4969,48.9342265529842,24.4331860155941,30.6081754735793,31.3032886723508,56.5482502651113,16.5283317164313,37.2930866601753,26.5111346765642
7.0,2021 Clemson,64.2422,106.87,90.7046,16.1652,48.6561264822134,21.5495535821337,26.9377382465057,28.9328063241107,49.9622071050642,19.3754146450638,26.5644955300128,23.2048374905518
15.0,2021 Cleveland St.,66.3028,100.852,99.4794,1.37289,49.0522875816993,20.0030835852712,32.325338894682,37.6470588235294,50.5134788189987,18.769649476796,30.7196562835661,32.5417201540436
14.0,2021 Colgate,72.4472,110.89,100.668,10.2223,45.8169291338583,16.3349083834,25.3499222395023,26.2795275590551,56.6169154228856,14.7099698531141,28.2374100719424,30.9452736318408
5.0,2021 Colorado,66.3585,114.417,92.7358,21.6816,47.9083094555874,19.7649384110401,25.6052141527002,29.054441260745,52.396694214876,17.1296132895681,30.8447937131631,29.4765840220386
7.0,2021 Connecticut,66.0354,113.581,91.6796,21.9011,46.7417538213998,19.5648617699984,29.5143212951432,36.7658889782784,48.9553314121037,17.5363978406674,37.3508353221957,29.0345821325648
5.0,2021 Creighton,69.0627,114.87,93.5652,21.3051,47.0354685018528,17.9599355284366,28.34179357022,25.5161461090524,55.0214822771214,15.7494819249367,24.5531514581373,25.671321160043
11.0,2021 Drake,66.7599,113.949,99.3062,14.6425,48.2715273412948,18.4461932057385,25.2057613168724,29.9182903834067,53.4443168771527,15.2854690890249,31.9875776397516,24.6268656716418
16.0,2021 Drexel,64.2271,107.143,105.525,1.6183,50.1334519572954,15.9176828401694,24.0909090909091,26.423487544484,53.3181818181818,19.4044133670637,28.7112561174551,27.2727272727273
14.0,2021 Eastern Washington,72.3499,107.67,101.018,6.65145,47.9772888573456,16.1287868413445,25.6440281030445,27.3953158268275,54.249815225425,16.5548302673423,23.6338797814208,30.4508499630451
7.0,2021 Florida,68.6479,110.975,93.4227,17.5522,47.8052126200274,20.2329902296699,30.7103825136612,35.116598079561,53.1272210376688,21.1937746819168,31.077694235589,33.9019189765458
4.0,2021 Florida St.,70.5582,116.442,94.3726,22.0698,46.1433447098976,19.5134403074501,31.6631130063966,35.1535836177474,54.0041067761807,20.4210421822153,34.3672456575682,32.4435318275154
12.0,2021 Georgetown,69.6374,107.693,93.636,14.0569,48.9434431323804,16.2292794172708,26.9192422731805,25.8545680546924,49.4411571334648,21.5119643282617,32.1581196581197,30.8349769888231
9.0,2021 Georgia Tech,67.7637,113.332,94.783,18.5494,52.4054982817869,22.6483006852634,30.3827751196172,28.8659793814433,54.0647719762062,16.0586973073995,24.3757431629013,28.4203569068077
1.0,2021 Gonzaga,74.7701,126.111,89.4872,36.6241,47.6856561546287,19.3116304399051,23.7810094097519,25.6866734486267,61.0178117048346,16.1279343153221,30.0706357214934,35.7251908396947
15.0,2021 Grand Canyon,65.4771,103.554,96.5771,6.97644,45.5357142857143,16.1724585178228,23.1770833333333,30.1020408163265,52.5213675213675,19.9651147189051,33.5745296671491,33.4188034188034
16.0,2021 Hartford,66.7023,97.4886,100.22,-2.73095,47.6727272727273,20.0541836639367,29.0246768507638,24.3636363636364,49.9233716475096,19.6182231495033,24.6835443037975,28.5823754789272
2.0,2021 Houston,64.9246,118.922,90.1017,28.8202,43.9317319848293,21.1303242369262,27.8584392014519,41.1504424778761,50.3727369542066,16.1933325927846,39.8214285714286,31.2566560170394
1.0,2021 Illinois,70.7135,118.957,88.3445,30.6122,46.476241324079,16.0316154203541,22.1276595744681,30.0587293112653,55.5525013743815,18.1363247073838,32.20675944334,37.9329301814184
15.0,2021 Iona,68.3119,100.371,101.407,-1.03598,45.9501557632399,19.6875498166746,26.875,46.1059190031153,50.6930693069307,22.4772835963654,32.5619834710744,34.4554455445545
2.0,2021 Iowa,69.9829,123.496,94.5925,28.9031,48.8261738261738,16.1007772593529,29.0996784565916,22.1778221778222,54.742478327384,13.3341648288725,30.8031774051192,31.9734829168791
3.0,2021 Kansas,68.2629,109.615,88.5839,21.0313,48.0461811722913,19.954682126606,26.7961165048544,26.761397276495,49.4279176201373,17.089901029222,30.5372290292177,29.8054919908467
8.0,2021 LSU,70.7574,119.771,100.181,19.5899,48.5086767895879,17.9247067726069,32.0557491289199,29.7722342733189,52.276467361492,15.5599697313659,31.4447592067989,33.9550191991223
13.0,2021 Liberty,63.1252,110.143,101.773,8.37002,47.7578475336323,17.371682920421,22.7817745803357,30.4932735426009,56.86994856723,16.0116223359041,23.2118758434548,25.4224834680382
8.0,2021 Loyola Chicago,64.1938,110.416,86.6625,23.7539,47.1602434077079,21.5124960305931,20.9354120267261,22.7180527383367,55.6765676567657,18.2694061767349,27.0783847980998,31.4851485148515
10.0,2021 Maryland,65.3286,110.916,92.1984,18.7175,48.7164527421237,16.8165719672841,26.4650283553875,24.9708284714119,53.1585596967783,16.7146533493006,20.6417112299465,31.838281743525
1.0,2021 Michigan,66.8217,119.434,88.6425,30.7915,44.4051825677267,14.779555824381,24.6913580246914,24.3227326266196,54.6933667083855,16.567829482847,29.6296296296296,30.3504380475595
11.0,2021 Michigan St.,68.6334,106.989,92.9745,14.0141,48.0615384615385,15.2190315279005,26.3366336633663,36.8615384615385,48.0733944954128,18.7787372073077,30.4914744232698,31.3149847094801
9.0,2021 Missouri,68.7329,110.248,95.0983,15.15,48.5177865612648,17.983857862521,28.8441145281018,36.6930171277997,50.7682030728123,18.742213314555,28.5238623751387,37.0741482965932
14.0,2021 Morehead St.,65.5948,100.165,96.2694,3.89559,47.3235294117647,17.6424847349166,25.3128007699711,23.0588235294118,52.2236756049706,23.0983976442694,31.4316469321851,36.2328319162852
16.0,2021 Mount St. Mary's,62.172,95.4181,100.428,-5.0102,45.4230769230769,16.0290823012216,24.8774509803922,25.0,48.5898468976632,20.0870778205182,31.3299232736573,29.8146655922643
16.0,2021 Norfolk St.,67.6936,100.613,104.355,-3.74215,47.5360121304018,20.4035570803052,29.3224299065421,40.6368460955269,48.6813186813187,17.5747453317083,27.7647058823529,37.0695970695971
8.0,2021 North Carolina,71.8271,110.111,90.0231,20.0876,49.1061130334487,19.0487643557212,26.4044943820225,26.8742791234141,48.302300109529,20.3475437436113,40.9131602506714,34.1730558598029
13.0,2021 North Texas,63.0896,105.362,93.6646,11.6975,46.4433701657459,20.8570129574903,27.6688453159041,30.5939226519337,53.8461538461538,19.7772220959309,27.9411764705882,26.957726957727
13.0,2021 Ohio,69.3203,113.002,101.888,11.1142,50.7462686567164,19.2365318696418,26.6506602641056,29.2821606254442,54.6864231564438,17.0731529055787,28.641370869033,29.2901447277739
2.0,2021 Ohio St.,67.0815,122.274,96.8491,25.4253,48.6545853926414,14.712990580385,27.0008795074758,33.4980779791323,52.9115341545353,15.5146599389317,29.3269230769231,37.1780515117581
8.0,2021 Oklahoma,67.689,111.427,94.7836,16.6439,49.0780577750461,18.4587718834294,27.7207392197125,23.7246465888138,50.7975460122699,15.6555772994129,26.9628099173554,29.3251533742331
4.0,2021 Oklahoma St.,71.9524,110.059,91.2923,18.7671,47.0824411134904,19.7015660506196,30.1369863013699,31.3169164882227,51.1797752808989,20.9553020720227,31.3559322033898,37.5842696629214
15.0,2021 Oral Roberts,71.7646,108.656,107.44,1.21622,50.0609384521633,18.430995668716,33.5040983606557,31.5661182205972,53.0169704588309,15.4820363617215,22.6579520697168,27.906976744186
7.0,2021 Oregon,67.2355,114.453,96.7728,17.6799,50.7638446849141,20.2004302429298,27.6502732240437,26.6709102482495,54.2372881355932,16.7374993441419,29.1208791208791,25.9685230024213
12.0,2021 Oregon St.,65.3971,109.326,99.1533,10.1728,48.6277873070326,17.9131213613972,29.9357208448118,38.4791309319611,48.9577464788732,17.6302826030594,29.8797409805735,34.8732394366197
4.0,2021 Purdue,66.4842,113.612,91.3407,22.2716,48.8283723875871,16.7756194330906,24.2579324462641,30.145661811273,51.0338345864662,18.6395771478784,32.8108672936259,31.7042606516291
10.0,2021 Rutgers,67.7741,108.651,90.5084,18.1428,47.3014888337469,18.8924188950283,29.6844181459566,32.4441687344913,50.0605326876513,16.7526697936577,27.6938569989929,27.1186440677966
6.0,2021 San Diego St.,66.0736,110.835,89.5391,21.296,47.5444839857651,22.3557974974234,24.3124312431243,32.5266903914591,52.3701298701299,16.6561758582288,30.0546448087432,33.2467532467532
9.0,2021 St. Bonaventure,65.1595,111.309,90.4885,20.8204,45.5403087478559,19.1860518132825,29.0620871862616,28.6449399656947,49.7549019607843,16.4139226539489,32.7823691460055,28.0228758169935
11.0,2021 Syracuse,69.2068,113.82,97.5937,16.2268,48.0278422273782,20.1686292921043,34.0225563909774,24.0719257540603,51.249256395003,16.3098354224415,29.2089249492901,28.3164782867341
5.0,2021 Tennessee,67.3118,108.804,87.7414,21.0624,46.313672922252,22.8465201489873,28.7526427061311,30.5630026809651,49.6138996138996,18.1586728542659,31.3099041533546,34.4272844272844
3.0,2021 Texas,69.2079,113.848,93.2661,20.5822,46.0417986067131,17.7790635746175,27.4586173320351,35.9088030398987,52.8765352294764,20.6721064639783,31.1229946524064,33.8720103425986
16.0,2021 Texas Southern,71.9846,98.9834,105.038,-6.05453,46.7362045760431,19.344262295082,26.4583333333333,34.2530282637954,47.6736345246123,20.7650273224044,32.3687031082529,38.5030343897505
6.0,2021 Texas Tech,65.3672,112.362,91.4155,20.9465,47.6842791911285,23.7425086641009,30.0207039337474,35.5512067840835,49.4318181818182,16.0325757430703,33.300395256917,37.9186602870813
12.0,2021 UC Santa Barbara,66.1183,109.242,97.0104,12.2317,47.8388278388278,20.4644660425203,24.3341404358354,27.3260073260073,52.589928057554,16.4191646155105,28.2442748091603,35.2517985611511
11.0,2021 UCLA,64.6928,113.403,97.4859,15.9175,50.4141358365544,17.4958232782625,25.0701590271282,28.1612368856985,52.0215633423181,15.6859105253388,30.4511278195489,31.5902964959569
13.0,2021 UNC Greensboro,68.4895,104.118,95.9651,8.15332,48.1851179673321,21.0959487264385,25.7088846880907,36.5396249243799,47.9017400204708,15.5145093772911,32.145816072908,23.7461617195496
6.0,2021 USC,67.2898,112.883,90.6583,22.2245,44.85,16.9241561397016,28.2730923694779,24.1,52.7386541471049,18.0288660704915,34.91921005386,36.2545644235785
11.0,2021 Utah St.,68.8615,105.729,89.2192,16.51,45.641187618446,19.4635926548109,21.3930348258706,25.584333543904,49.7909199522103,20.0814844851223,35.2822580645161,29.1517323775388
10.0,2021 VCU,69.8256,105.49,89.5783,15.9115,45.8476321207962,23.6852314414641,31.4285714285714,35.4152367879204,50.8904109589041,20.6360981984251,28.4705882352941,34.041095890411
5.0,2021 Villanova,65.0666,118.602,95.984,22.6184,51.0446685878963,18.4039298160366,25.6658595641646,25.5763688760807,53.2157676348548,13.727023559156,27.7711561382598,30.0138312586445
4.0,2021 Virginia,60.0732,115.637,92.9824,22.6542,47.9939439818319,15.2530583854998,22.5647348951911,24.7539742619228,55.4298642533937,14.9912033059204,22.7019498607242,21.7194570135747
10.0,2021 Virginia Tech,66.1503,110.048,94.8276,15.2207,48.8429752066116,17.9245283018868,24.3537414965986,31.900826446281,52.258064516129,17.1832884097035,27.8308321964529,33.3870967741936
3.0,2021 West Virginia,69.6016,116.128,95.8073,20.3206,51.0459035444509,20.9508948282015,31.139489194499,27.9488669378268,48.9124372559955,16.7897471256025,35.9417652411283,37.92526491913
11.0,2021 Wichita St.,67.5992,109.988,98.4414,11.5469,46.9608659450458,18.2317067612285,33.3333333333333,29.225645295587,47.0688190314359,15.7521946417014,29.778933680104,38.232795242141
12.0,2021 Winthrop,73.6395,105.093,96.1535,8.93908,49.0613718411552,21.9945704358158,22.1076746849943,34.3682310469314,52.6315789473684,19.3419589259687,35.3711790393013,35.5921052631579
9.0,2021 Wisconsin,64.9341,112.522,89.8672,22.6545,47.856315179606,17.3431172548184,25.1668255481411,28.4472769409038,49.9445983379501,13.6406540206437,23.7918215613383,26.2603878116343
13.0,2022 Akron,62.0745,106.151,102.661,3.48951,49.1158014831717,17.5117856029154,26.3695450324977,26.1836851112379,52.4939903846154,17.8052792163721,28.921568627451,39.3028846153846
6.0,2022 Alabama,71.7144,116.098,98.7358,17.3625,49.7781065088757,17.9294568611085,30.4907481898632,34.7633136094675,51.3272200772201,19.7842282605336,35.2753391859537,32.8667953667954
1.0,2022 Arizona,72.1752,119.64,92.431,27.2089,44.3541666666667,17.4209919261822,28.5806869734284,24.0416666666667,55.5531070956368,18.3437139561707,34.6806790622474,34.9493168796827
4.0,2022 Arkansas,70.59,111.072,92.0511,19.0214,47.5175644028103,20.4921474762745,25.28047868362,31.8969555035129,48.5720660419456,16.8714948256394,29.5639320029564,37.1709058456046
2.0,2022 Auburn,70.0205,113.602,89.1491,24.453,44.1439205955335,20.0380031093453,28.9174867524603,34.2431761786601,49.8845265588915,16.7457551339762,33.6166924265842,31.5935334872979
1.0,2022 Baylor,67.2084,117.874,91.5538,26.3204,47.8065539112051,22.9773789831446,28.8296041308089,27.7484143763214,52.7604416706673,17.9138454664887,36.3258520365752,28.996639462314
8.0,2022 Boise St.,64.6171,108.443,92.0306,16.412,48.3036707452725,20.2151793535635,22.4413145539906,25.8620689655172,50.7297297297297,18.4631971429213,30.6068601583113,35.1891891891892
16.0,2022 Bryant,72.1799,104.211,105.162,-0.950484,47.5956820412169,16.5640615078817,31.6205533596838,25.2208047105005,49.6109958506224,18.9934571957044,32.8522920203735,32.7282157676349
15.0,2022 Cal St. Fullerton,65.9926,104.656,102.553,2.10306,51.1158021712907,20.215954551725,28.2340862422998,25.6936067551267,48.9110707803993,17.90842624061,29.0519877675841,34.8457350272232
13.0,2022 Chattanooga,64.6362,110.028,98.756,11.2724,49.3715846994535,18.1445477356638,26.2488646684832,27.8142076502732,52.1897810218978,16.9502230745821,32.6887661141805,26.7987486965589
14.0,2022 Colgate,67.2561,108.276,104.059,4.21729,48.9330024813896,15.9760359460809,25.1219512195122,24.1191066997519,55.614837398374,16.9745381927109,26.7431597528685,26.3211382113821
6.0,2022 Colorado St.,65.0792,114.159,98.3029,15.8566,50.089552238806,18.4805057029686,25.0501002004008,25.5522388059701,54.7849788007268,15.2162859456507,21.8340611353712,29.61841308298
5.0,2022 Connecticut,64.8837,113.924,94.5963,19.3281,46.0116217643951,17.9752284444642,27.5577557755776,31.7485472794506,49.6041563582385,17.2633382090399,37.7280265339967,30.4799604156358
9.0,2022 Creighton,66.8916,105.588,92.1195,13.4685,44.9186991869919,15.4815948533036,28.5407725321888,20.776874435411,50.6243756243756,20.4207631845184,28.3544303797468,26.7232767232767
10.0,2022 Davidson,64.6212,116.781,101.978,14.8028,49.5332235035695,16.7450633115203,22.3907225691347,27.951674903899,55.6567328918322,14.766937700544,23.6043095004897,32.5055187637969
15.0,2022 Delaware,66.6342,106.849,104.566,2.283,49.6461071789687,18.4548892490546,31.303602058319,29.0697674418605,53.372591006424,18.3252296056186,26.7419962335217,34.5289079229122
2.0,2022 Duke,67.3866,119.363,95.6508,23.7124,47.0958570268075,15.7181978467194,29.1583830351226,19.0495532087734,55.6639796351294,15.0054394718085,31.6358024691358,28.6380992787442
16.0,2022 Georgia St.,67.1142,101.532,99.6875,1.84485,49.9653739612188,22.111756269407,30.9684684684685,33.2409972299169,44.7154471544715,16.5977414818219,32.4509803921569,30.3939962476548
1.0,2022 Gonzaga,72.4831,121.805,88.836,32.9688,43.1084337349398,16.1800989019134,23.4200743494424,22.7469879518072,58.6826347305389,15.6294672638902,29.1234684260132,30.6387225548902
5.0,2022 Houston,63.8376,117.348,90.8508,26.4976,43.2850723914129,21.6760906910005,27.970479704797,34.7478781827259,53.065725628584,16.9482187842758,37.6768428890544,28.9810322011469
4.0,2022 Illinois,67.0758,113.725,94.138,19.5866,46.0040465351543,15.5424927767261,26.5843621399177,28.2245827010622,52.4935064935065,18.0664873302116,33.1004366812227,32.0
12.0,2022 Indiana,66.9603,107.558,92.6213,14.9367,46.1826347305389,17.7065811195767,25.2365930599369,30.688622754491,50.6036217303823,17.2482931376583,27.1028037383178,33.5010060362173
5.0,2022 Iowa,69.5965,121.548,98.0208,23.5269,49.7004608294931,19.2352043495115,29.9846625766871,26.2672811059908,53.2515073212748,13.0328323347711,32.2822822822823,30.0172265288544
11.0,2022 Iowa St.,66.0731,104.382,90.4362,13.9459,47.9608938547486,24.5608482354803,28.2882882882883,36.7039106145251,49.060436769934,20.4251727594029,28.390901432182,27.0695784662265
15.0,2022 Jacksonville St.,65.1165,105.325,103.083,2.24147,48.1481481481481,17.0700906381999,27.0758122743682,21.6049382716049,53.5648994515539,19.7077431274845,28.2497441146366,32.0536258379037
1.0,2022 Kansas,69.0976,119.389,93.8965,25.492,45.8316051430942,18.0621487544421,28.4385382059801,27.7063459145583,53.7818637693272,17.2427613356015,32.8582145536384,32.3443376514835
2.0,2022 Kentucky,67.3275,120.191,93.5959,26.5948,46.9028741328048,17.4967984020996,24.8780487804878,25.4212091179386,53.116213683224,16.6535792019984,37.6712328767123,28.0224929709466
6.0,2022 LSU,68.6446,107.64,88.5581,19.0816,45.1186623516721,25.0814889283882,30.9387755102041,37.7562028047465,49.3266832917706,20.7285032466018,33.8550247116969,33.3665835411471
14.0,2022 Longwood,66.0454,106.108,103.624,2.48399,51.3479623824451,20.1127843476711,24.4299674267101,26.5203761755486,51.3006654567453,18.7379864302354,33.6336336336336,35.2692075015124
10.0,2022 Loyola Chicago,64.5889,110.891,93.196,17.6948,46.9186046511628,20.1013285428298,24.0146654445463,28.8953488372093,55.5651672433679,18.4575283115236,25.1256281407035,31.4878892733564
9.0,2022 Marquette,70.6644,109.787,95.785,14.0024,46.9734867433717,18.9373215823714,31.6415543219667,29.4647323661831,52.1409921671018,17.1605934705242,22.5314183123878,26.2140992167102
9.0,2022 Memphis,70.2976,110.368,94.1479,16.2198,46.5979381443299,20.4395135481118,30.8612440191388,33.1958762886598,52.3218997361478,22.4877320247493,37.3755656108597,37.7836411609499
10.0,2022 Miami FL,67.2783,114.756,102.136,12.6207,52.5046816479401,20.4432006510068,30.3470540758676,24.812734082397,53.3473782771536,13.972828406125,22.3980016652789,28.8389513108614
11.0,2022 Michigan,66.285,114.207,98.5588,15.6481,49.749373433584,14.7377830101268,24.0484429065744,25.6140350877193,52.1461420541645,17.2667516923379,30.9742647058824,29.3817066939193
7.0,2022 Michigan St.,67.5067,111.275,96.4032,14.8717,48.0823199251637,15.2650668358238,27.0943396226415,28.3442469597755,51.9669742593492,18.784626481617,30.6846999154691,29.8688683827101
14.0,2022 Montana St.,67.294,104.531,100.723,3.80856,49.1275899672846,18.2154113683295,23.4501347708895,35.9869138495093,53.5753880266075,18.606673187697,26.7754318618042,39.9113082039911
7.0,2022 Murray St.,65.7834,111.518,95.1287,16.389,48.1159420289855,20.4269907685715,25.7462686567164,25.9710144927536,52.6472177201513,17.0939153517883,35.288725939505,32.3608860075635
12.0,2022 New Mexico St.,66.1724,107.805,97.7021,10.1026,45.1693503609106,16.8449023410855,25.7805530776093,28.317601332593,51.9871420222092,20.8307383879903,32.4378109452736,34.6580946814728
16.0,2022 Norfolk St.,66.9322,102.43,102.285,0.14543,45.9525258673159,18.479512812844,27.7985074626866,33.5970785149118,50.9241555130656,20.1085607743069,30.3125,38.3046526449968
8.0,2022 North Carolina,70.1492,113.057,97.0108,16.0459,48.6404220779221,13.6185891936314,21.5540540540541,21.4285714285714,51.4736405147364,16.4362283371414,31.8602993585175,30.3030303030303
