Team/Year,eFGPct,TOPct,ORPct,FTRate
2022 Georgia Southern,48.2770503101309,18.9305664111518,31.2227074235808,35.5616815988973
2022 Georgia St.,49.9653739612188,22.111756269407,30.9684684684685,33.2409972299169
2022 Georgia Tech,50.1113585746102,18.8065266985513,28.1598513011152,31.4587973273942
2022 Gonzaga,43.1084337349398,16.1800989019134,23.4200743494424,22.7469879518072
2022 Grambling St.,48.868909512761,19.2838279343735,31.4311594202899,40.7772621809745
2022 Grand Canyon,43.4676434676435,18.5933035857597,28.3500455788514,32.967032967033
2022 Green Bay,53.0342156229826,18.1989414901378,28.5546415981199,31.697869593286
2022 Hampton,47.328990228013,16.6170960106548,31.4699792960663,37.8501628664495
2022 Hartford,51.6146393972013,16.4759937808925,28.377153218495,28.9020452099031
2022 Harvard,52.1065182829889,20.6782529049685,23.7903225806452,32.5914149443561
2022 Hawaii,46.9011142061281,15.9023560132617,25.0569476082005,31.6852367688022
2022 High Point,49.5223880597015,17.7475338530469,30.2013422818792,35.2835820895522
2022 Hofstra,54.3577981651376,20.3678710977787,26.9269269269269,26.2614678899083
2022 Holy Cross,53.2051282051282,17.6013072315897,29.4179894179894,30.7692307692308
2022 Houston,43.2850723914129,21.6760906910005,27.970479704797,34.7478781827259
2022 Houston Baptist,55.2521008403361,19.1137780785405,27.2841051314143,37.8151260504202
2022 Howard,49.4067237969677,23.4978136184119,34.4940152339499,33.9485827290705
2022 IUPUI,52.7838033261027,20.5546827971987,33.0085261875761,37.4548083875633
2022 Idaho,54.5610034207526,14.4800748137199,26.3791374122367,33.8654503990878
2022 Idaho St.,53.248031496063,16.6855146167546,27.5428571428571,35.1706036745407
2022 Illinois,46.0040465351543,15.5424927767261,26.5843621399177,28.2245827010622
2022 Illinois Chicago,51.6467065868263,16.8879506694073,27.2066458982347,34.1916167664671
2022 Illinois St.,50.9174311926606,17.3628959482768,29.8181818181818,31.8942255801403
2022 Incarnate Word,56.7664670658683,18.067996742671,32.7133479212254,30.0
2022 Indiana,46.1826347305389,17.7065811195767,25.2365930599369,30.688622754491
2022 Indiana St.,51.673640167364,15.8252648077458,22.5280326197757,26.1805140466228
2022 Iona,46.5873836608066,18.9803929969634,29.75,33.8159255429162
2022 Iowa,49.7004608294931,19.2352043495115,29.9846625766871,26.2672811059908
2022 Iowa St.,47.9608938547486,24.5608482354803,28.2882882882883,36.7039106145251
2022 Jackson St.,47.6937269372694,18.3839732047295,27.9116465863454,36.5928659286593
2022 Jacksonville,47.1731448763251,16.454815845159,23.4966592427617,30.8127208480565
2022 Jacksonville St.,48.1481481481481,17.0700906381999,27.0758122743682,21.6049382716049
2022 James Madison,53.3208020050125,20.5547414557856,31.5217391304348,27.5062656641604
2022 Kansas,45.8316051430942,18.0621487544421,28.4385382059801,27.7063459145583
2022 Kansas St.,49.5069605568445,19.7837780136755,28.3000949667616,31.9605568445476
2022 Kennesaw St.,53.0693069306931,18.1794818036102,27.9199110122358,35.3135313531353
2022 Kent St.,48.9872685185185,19.533243631977,26.4325323475046,36.400462962963
2022 Kentucky,46.9028741328048,17.4967984020996,24.8780487804878,25.4212091179386
2022 LIU,48.569069895432,18.0850938898218,29.7587131367292,29.7743533296643
2022 LSU,45.1186623516721,25.0814889283882,30.9387755102041,37.7562028047465
2022 La Salle,50.0284252416146,16.7889858463542,27.3843248347498,31.0403638430927
2022 Lafayette,53.693853427896,17.2314023018067,30.0102774922919,25.8274231678487
2022 Lamar,52.890365448505,17.8549355162137,31.8777292576419,38.4717607973422
2022 Lehigh,49.2610837438424,14.6888333088127,26.4116575591985,31.8007662835249
2022 Liberty,48.3071342200725,17.0732623199109,22.8239845261122,31.3784764207981
2022 Lipscomb,51.5018125323666,14.1341085820984,28.0243690165361,22.7343345416882
2022 Little Rock,56.3259471050751,19.9920619753921,30.6017925736236,30.9506790564689
2022 Long Beach St.,52.0547945205479,19.9019536108875,27.1687321258341,27.7260273972603
2022 Longwood,51.3479623824451,20.1127843476711,24.4299674267101,26.5203761755486
2022 Louisiana,46.8898104265403,18.3314034980803,27.6415094339623,35.4857819905213
2022 Louisiana Monroe,52.859778597786,19.4060720578097,33.4378265412748,34.6863468634686
2022 Louisiana Tech,48.2123212321232,19.3317339452731,28.2051282051282,28.1078107810781
2022 Louisville,50.3528773072747,16.2519511523276,24.822695035461,29.9674267100977
2022 Loyola Chicago,46.9186046511628,20.1013285428298,24.0146654445463,28.8953488372093
2022 Loyola MD,51.3592233009709,20.754827118776,26.0586319218241,30.6796116504854
2022 Loyola Marymount,54.6683837733419,18.0686503663629,27.3159144893112,31.873792659369
2022 Maine,54.9477351916376,18.3124895538874,30.5352798053528,32.8222996515679
2022 Manhattan,52.2041062801932,19.8762653284627,30.8959835221421,34.6618357487923
2022 Marist,48.3352468427095,16.8234643054787,27.2811918063315,28.4730195177956
2022 Marquette,46.9734867433717,18.9373215823714,31.6415543219667,29.4647323661831
2022 Marshall,52.0167627029859,17.8047457176708,28.119349005425,28.2870612886328
2022 Maryland,50.1833420639078,16.0467147914847,27.6165347405453,24.6202200104767
2022 Maryland Eastern Shore,50.9969325153374,23.7850470745723,29.8994974874372,35.8128834355828
2022 Massachusetts,55.2215189873418,17.9888629744116,29.7450424929178,29.2721518987342
2022 McNeese St.,51.9770773638968,17.816549543624,28.912213740458,40.2292263610315
2022 Memphis,46.5979381443299,20.4395135481118,30.8612440191388,33.1958762886598
2022 Mercer,53.0449630051224,15.8667195557319,27.037773359841,28.5714285714286
2022 Merrimack,49.1222366710013,22.5543167428122,36.1611876988335,33.9401820546164
2022 Miami FL,52.5046816479401,20.4432006510068,30.3470540758676,24.812734082397
2022 Miami OH,53.5463071512309,17.963254723418,30.2208835341365,30.3634232121923
2022 Michigan,49.749373433584,14.7377830101268,24.0484429065744,25.6140350877193
2022 Michigan St.,48.0823199251637,15.2650668358238,27.0943396226415,28.3442469597755
2022 Middle Tennessee,47.2364380757421,20.3129345598006,29.1599353796446,36.489252814739
2022 Milwaukee,47.5053078556263,14.8530759434917,30.1358234295416,29.140127388535
2022 Minnesota,51.2013729977117,15.8208653457339,27.5760549558391,23.2837528604119
2022 Mississippi,51.3671875,19.3643200876005,26.5654648956357,28.0133928571429
2022 Mississippi St.,49.6276595744681,19.4293448599559,25.7192676547515,28.2978723404255
2022 Mississippi Valley St.,56.6546762589928,20.7719602633846,33.8709677419355,36.4508393285372
2022 Missouri,50.8384572386808,17.8940841740501,29.6228150873965,35.6064840693125
2022 Missouri St.,48.7532467532468,15.7168306611391,24.031007751938,28.0
2022 Monmouth,47.3302229134266,17.7503208544517,27.8501628664495,33.6443753240021
2022 Montana,51.8345563709139,19.1055814490967,26.7777777777778,42.761841227485
2022 Montana St.,49.1275899672846,18.2154113683295,23.4501347708895,35.9869138495093
2022 Morehead St.,46.5281574630946,17.345546677061,29.5254833040422,23.6741388737015
2022 Morgan St.,51.2313432835821,23.1587338214009,29.9393939393939,43.7313432835821
2022 Mount St. Mary's,48.5538461538462,18.9012030431463,29.0685772773797,26.2153846153846
2022 Murray St.,48.1159420289855,20.4269907685715,25.7462686567164,25.9710144927536
2022 N.C. State,53.4611288604899,18.3268820601943,31.1214953271028,29.4462193823216
2022 NJIT,51.0353227771011,16.660165676092,27.906976744186,27.0401948842875
2022 Navy,47.2564734895191,20.3532025267756,24.7838616714697,31.6892725030826
2022 Nebraska,51.5338941118258,18.2806008309364,31.3905079100749,29.4408708560119
2022 Nebraska Omaha,56.2929061784897,14.7085505545946,29.9694189602446,37.4141876430206
2022 Nevada,52.390438247012,18.3372714470063,26.0536398467433,29.7097324985771
2022 New Hampshire,50.4234297812279,14.0113651138423,21.9339622641509,26.7466478475653
2022 New Mexico,52.0056497175141,17.97241443366,29.0384615384615,35.5367231638418
2022 New Mexico St.,45.1693503609106,16.8449023410855,25.7805530776093,28.317601332593
2022 New Orleans,50.1108647450111,19.7094009258835,30.8385933273219,32.8159645232816
2022 Niagara,48.1812577065351,17.1366622693016,27.0551508844953,28.7916152897657
2022 Nicholls St.,48.272884283247,19.7358667354575,30.7481751824818,36.2694300518135
2022 Norfolk St.,45.9525258673159,18.479512812844,27.7985074626866,33.5970785149118
2022 North Alabama,50.2046384720327,18.9127887455202,29.8657718120805,39.9727148703956
2022 North Carolina,48.6404220779221,13.6185891936314,21.5540540540541,21.4285714285714
2022 North Carolina A&T,50.9328358208955,20.1071031625745,31.3313313313313,37.8109452736318
2022 North Carolina Central,50.5108991825613,22.1405562361054,30.5767138193689,43.5286103542234
2022 North Dakota,56.2751871042027,13.6719842399309,25.8426966292135,30.5123776626367
2022 North Dakota St.,47.5552050473186,12.660001868635,23.0769230769231,25.4994742376446
2022 North Florida,48.8339021615472,16.6917516649764,36.9172216936251,28.7258248009101
2022 North Texas,46.2737127371274,19.4828804478318,25.2145922746781,32.7235772357724
2022 Northeastern,51.7488532110092,15.6520356817501,23.6625514403292,25.5733944954128
2022 Northern Arizona,53.0116959064327,13.7708868697053,23.6580516898608,34.093567251462
2022 Northern Colorado,52.8584817244611,13.8460532207671,24.6256239600666,30.1312089971884
2022 Northern Illinois,50.5782105903834,19.7038372860022,29.4175715695953,40.657334144857
2022 Northern Iowa,53.9023020774846,17.9160332124898,21.8413320274241,22.7400336889388
2022 Northern Kentucky,49.4630071599045,21.0559455970784,31.0483870967742,25.0
2022 Northwestern,50.7779772591263,19.3399351754025,25.3411306042885,34.7695990424895
2022 Northwestern St.,53.1903190319032,17.0717694373117,32.2211630123928,34.1034103410341
2022 Notre Dame,49.0317775571003,15.1157089895501,24.7088186356073,22.1946375372393
2022 Oakland,50.193263390392,20.5004230629759,33.3964049195837,21.5350635008283
2022 Ohio,50.0,20.4293794949166,25.9459459459459,27.9936974789916
2022 Ohio St.,47.5806451612903,15.4783095304714,28.6585365853659,29.1397849462366
2022 Oklahoma,49.3772703684484,20.3171087519034,26.1780104712042,26.3622210690192
2022 Oklahoma St.,45.6622325043378,22.7777515240301,31.3620071684588,31.1740890688259
2022 Old Dominion,49.7422680412371,17.1422292223728,27.338782924614,29.3814432989691
2022 Oral Roberts,51.0702524698134,12.6861112996477,24.6728971962617,24.807903402854
2022 Oregon,49.6240601503759,19.22224654667,31.1000827129859,29.1228070175439
2022 Oregon St.,55.0243111831442,17.506597155178,33.9530332681018,29.0653700702323
2022 Pacific,54.9426020408163,18.7414957253986,22.6393629124005,28.125
2022 Penn,52.094395280236,15.3386428635553,28.028028028028,28.8495575221239
2022 Penn St.,48.3055715106261,13.7450072909402,24.0601503759398,26.2492820218265
2022 Pepperdine,52.7070063694268,17.996084393109,31.0313075506446,31.4755838641189
2022 Pittsburgh,52.006880733945,16.5465218846002,26.1330761812922,29.4151376146789
2022 Portland,49.6703853955375,17.3974013453406,27.7027027027027,26.0141987829615
2022 Portland St.,52.6724673710379,23.3401746933321,31.8228630278064,39.4033561218148
2022 Prairie View A&M,50.9916826615483,20.6112114812082,34.2131979695431,44.849648112604
2022 Presbyterian,53.5016835016835,21.2231220329517,24.7139588100687,40.6734006734007
2022 Princeton,51.2632197414806,15.5362705259515,23.4567901234568,21.6803760282021
2022 Providence,46.3265306122449,15.5613064731652,27.3983739837398,26.9897959183673
2022 Purdue,49.123595505618,14.0878988561108,23.7845923709798,21.5730337078652
2022 Purdue Fort Wayne,53.3888569787478,21.6105143464032,27.1794871794872,25.904652498564
2022 Quinnipiac,50.5583472920156,17.2304878562361,28.5849056603774,27.2473478503629
2022 Radford,51.9522776572668,20.1877801900358,25.8992805755396,37.3825018076645
2022 Rhode Island,46.3392857142857,19.2785268850831,27.6400367309458,32.6785714285714
2022 Rice,50.8134214539908,14.267480286049,28.1442392260334,21.0472801220132
2022 Richmond,50.4890544946437,18.9695282027269,27.4603174603175,23.3814625058221
2022 Rider,49.1825613079019,18.3624203569591,28.3132530120482,33.2425068119891
2022 Robert Morris,53.125,16.9151223325812,32.2001888574127,28.9130434782609
2022 Rutgers,48.5611510791367,17.654965165486,26.8226822682268,28.5556170448257
2022 SIU Edwardsville,49.0179087232813,19.1646802041867,30.3939962476548,37.5505488157135
2022 SMU,44.5515911282546,16.9524678881137,30.2169035153328,25.4098360655738
2022 Sacramento St.,52.6298044504383,17.6676722005866,27.6422764227642,33.7154416722859
2022 Sacred Heart,53.217683268047,15.9049690563592,31.3229571984436,25.517627308338
2022 Saint Joseph's,47.6558190843905,13.6644838096388,24.1379310344828,26.9167126309983
2022 Saint Louis,48.1679389312977,17.6353976687019,26.537216828479,32.4173027989822
2022 Saint Mary's,48.2690124858116,19.2371206897551,21.7017208413002,25.1418842224745
2022 Saint Peter's,44.2417331812999,20.5403092307519,28.9541918755402,41.1630558722919
2022 Sam Houston St.,48.5705209656925,20.8440847357358,26.321036889332,34.6886912325286
2022 Samford,52.2995283018868,17.7752541305864,28.9108910891089,32.0754716981132
2022 San Diego,49.1865194654271,15.9868223636747,26.4094955489614,23.7071470075537
2022 San Diego St.,44.0951821386604,21.9010903242591,27.321911632101,31.0223266745006
2022 San Francisco,47.0696937697994,18.3717502296469,23.9520958083832,32.9989440337909
2022 San Jose St.,53.4790109258194,15.7454485812695,30.5188199389624,26.9695227142036
2022 Santa Clara,48.4978540772532,16.4923103013344,26.2229350441059,21.2207916070577
2022 Seattle,46.4052287581699,20.5254752281729,25.6153144940747,40.5228758169935
2022 Seton Hall,45.6438356164384,18.5224262033715,29.1194420226678,27.7808219178082
2022 Siena,49.0822972172883,17.3254473840854,28.5,29.1888691533452
2022 South Alabama,47.6278496611214,20.839052793544,31.335952848723,30.6839186691312
2022 South Carolina,47.2674418604651,21.5071095504001,32.0909090909091,41.5697674418605
2022 South Carolina St.,49.9394673123487,20.6164511110177,28.9525691699605,37.409200968523
2022 South Dakota,52.6901669758813,15.55816835616,22.4101479915433,34.1991341991342
2022 South Dakota St.,51.3533107781537,15.8196391937906,24.3153526970954,21.2663122281295
2022 South Florida,48.3223487118035,18.9163527213697,27.0373921380633,33.5530257639305
2022 Southeast Missouri St.,52.4857142857143,18.2021377195747,28.8977159880834,39.6571428571429
2022 Southeastern Louisiana,53.716577540107,19.7378145145703,33.3654773384764,27.3262032085562
2022 Southern,49.2414248021108,25.2332574332971,31.3304721030043,45.712401055409
2022 Southern Illinois,49.7066492829205,18.7312621050118,23.162583518931,27.6401564537158
2022 Southern Miss,54.028307022319,15.7557620312158,28.3858998144712,28.0892759934676
2022 Southern Utah,51.7348524080787,17.2183019413421,22.4580017683466,27.5504919730709
2022 St. Bonaventure,50.3455608718767,19.0948189922812,27.4754683318466,22.2222222222222
2022 St. Francis NY,51.8631643249847,18.8887696416058,29.769392033543,32.376298106292
2022 St. Francis PA,52.3633257403189,18.2526571704641,31.9107662463628,25.5694760820046
2022 St. John's,48.9487179487179,21.2687054399206,31.4569536423841,33.2307692307692
2022 St. Thomas,58.8531187122736,16.144191961077,27.2030651340996,32.4614352783367
2022 Stanford,51.3958682300391,16.3999347729867,22.8869895536562,28.9782244556114
2022 Stephen F. Austin,49.2177314211213,24.4402257955017,32.1540062434964,37.4185136897001
2022 Stetson,53.0144167758847,16.119225711579,27.5,26.8020969855832
2022 Stony Brook,52.6402640264026,17.4280304869168,29.6331138287865,23.8173817381738
2022 Syracuse,50.624099855977,16.7304015296367,32.1056845476381,23.5237638022084
2022 TCU,47.4186886938565,18.5883898567326,26.126878130217,26.9488900361384
2022 Tarleton St.,52.4295774647887,24.6612857722822,34.032634032634,35.6338028169014
2022 Temple,45.5029585798817,17.2172274151237,29.2817679558011,31.7159763313609
2022 Tennessee,46.4173640167364,22.9305678930733,27.2277227722772,31.4853556485356
2022 Tennessee Martin,50.7951070336391,18.4583701462559,31.7587939698492,37.1865443425076
2022 Tennessee St.,50.0906344410876,19.7445459294889,28.6417322834646,39.1540785498489
2022 Tennessee Tech,51.487290427258,18.171600958268,30.5970149253731,23.9588967009194
2022 Texas,47.0433255269321,22.9737919784309,29.7101449275362,39.1100702576112
2022 Texas A&M,47.4094452086199,23.7462260792373,33.1874544128373,33.3333333333333
2022 Texas A&M Corpus Chris,48.9711934156379,22.5976084941999,28.8104089219331,42.2692533803645
2022 Texas Southern,45.3290870488323,17.2895212991713,27.9411764705882,33.3864118895966
2022 Texas St.,50.7457121551081,21.9855108964577,29.3398533007335,34.3773303504847
2022 Texas Tech,45.7511380880121,23.2410313455961,25.8714175058095,31.866464339909
2022 The Citadel,50.354609929078,13.8086900371295,29.5051353874883,26.2956901254774
2022 Toledo,47.2262075561932,15.2642872972374,27.3348519362187,22.9076996652319
2022 Towson,47.9347826086956,19.4305043391466,26.5198237885463,31.9021739130435
2022 Troy,48.5037406483791,20.3101688752931,27.5793650793651,34.4763092269327
2022 Tulane,49.5979322228604,20.3402321439538,32.803738317757,28.4893739230327
2022 Tulsa,52.1814006888634,20.0764245756519,30.0952380952381,28.9896670493685
2022 UAB,48.3342147012163,21.0721302874397,27.4809160305344,31.3061872025383
2022 UC Davis,47.2608340147179,19.2475794836787,28.9171974522293,36.8765331152903
2022 UC Irvine,44.0758293838863,17.2465657274642,27.6119402985075,31.2006319115324
2022 UC Riverside,47.056810403833,16.140386527422,22.3581757508343,28.1998631074606
2022 UC San Diego,52.6579111944966,17.150726938446,27.5977653631285,21.9512195121951
2022 UC Santa Barbara,48.125,19.4602769237354,27.1788990825688,30.4166666666667
2022 UCF,48.7456242707118,20.6764969430238,30.8206106870229,29.75495915986
2022 UCLA,47.6386036960986,19.4218823392813,25.273799494524,28.2854209445585
2022 UMBC,52.7777777777778,16.5631469979296,28.8354898336414,19.6540880503145
2022 UMKC,51.9713261648746,21.0241859208215,26.634382566586,44.4444444444444
2022 UMass Lowell,48.8535031847134,19.5976970086002,29.874213836478,32.5477707006369
2022 UNC Asheville,49.8855180309101,19.0432615913489,32.943469785575,27.3611906124785
2022 UNC Greensboro,50.3953771289538,18.569585346725,25.2008032128514,28.6496350364963
2022 UNC Wilmington,50.5029115934357,19.8617698875186,31.8421052631579,34.7803070407623
2022 UNLV,48.4057971014493,17.1948221788988,25.8572752548656,30.8405797101449
2022 USC,44.6782776971456,14.4056844051977,26.7477203647416,26.8021286889211
2022 USC Upstate,51.6445470282747,17.873739901337,30.791229742612,38.3150605885747
2022 UT Arlington,49.3506493506493,20.2548098403715,31.7476732161324,32.3376623376623
2022 UT Rio Grande Valley,51.8899388549194,17.8815348317397,33.4545454545455,35.6309060589216
2022 UTEP,49.8849252013809,20.50504005609,29.4280442804428,37.2842347525892
2022 UTSA,54.3396226415094,17.0045023284574,25.8342303552207,33.0188679245283
2022 Utah,49.3777056277056,15.2406353439859,29.1925465838509,28.5714285714286
2022 Utah St.,49.6205962059621,18.2859171807732,22.8146853146853,28.9972899728997
2022 Utah Valley,45.4469273743017,15.5826558265583,24.5462402765774,28.3240223463687
2022 VCU,44.4250871080139,24.6898171523881,32.0422535211268,38.3275261324042
2022 VMI,51.1069114470842,14.0423487675991,29.6229802513465,25.2699784017279
2022 Valparaiso,52.2545662100457,16.4721693082552,24.8490945674044,22.6027397260274
2022 Vanderbilt,48.5213032581454,20.6935542780521,27.7098614506927,34.8872180451128
2022 Vermont,47.705914870094,16.9130253463695,18.8057040998217,23.2725262576009
2022 Villanova,47.2761724301279,18.4369812021159,28.8770053475936,24.964471814306
2022 Virginia,48.8056460369164,18.2834890595876,28.7756925826631,23.3441910966341
2022 Virginia Tech,48.9394723228143,18.6785675410907,26.219512195122,25.6078634247284
2022 Wagner,48.1281497480202,22.2844313866792,27.4749721913237,39.3088552915767
2022 Wake Forest,47.2078836227123,17.629068198999,26.1492087415222,29.3758798686063
2022 Washington,49.9474513925381,22.0912139209713,35.4635463546355,30.1629006831319
2022 Washington St.,46.8810444874275,20.4549426951984,29.4980694980695,30.3191489361702
2022 Weber St.,52.2892238972641,20.2400377510816,25.0,26.856504745952
2022 West Virginia,50.5788313120176,22.4803628719991,33.6763330215154,34.1234840132304
2022 Western Carolina,53.2494758909853,14.4037671390979,28.5198555956679,28.7211740041929
2022 Western Illinois,52.8754885538805,17.3129682538781,22.7362204724409,31.4349525404802
2022 Western Kentucky,50.5844845908608,19.7901156203098,30.4114490161002,16.4187035069075
2022 Western Michigan,53.4369396294083,15.0300801471029,32.2981366459627,29.7668858338314
2022 Wichita St.,47.2829481574016,20.1148678499961,28.3095723014257,30.3560274828232
2022 William & Mary,53.6043360433604,17.9445257149413,27.6735459662289,27.1544715447154
2022 Winthrop,50.9993943064809,19.2794908237039,27.4626865671642,33.4948516050878
2022 Wisconsin,48.9304812834225,17.0524577929054,24.4206773618538,27.1657754010695
2022 Wofford,53.7620578778135,19.7186885791661,22.2222222222222,28.5530546623794
2022 Wright St.,51.5136953387794,18.6043652643387,30.0167224080268,26.0932244113407
2022 Wyoming,47.128815312985,15.6715743835245,24.5614035087719,24.7801345059493
2022 Xavier,48.3023255813954,18.1170372499368,26.0936300844206,25.8604651162791
2022 Yale,48.8876212207644,18.2012658153044,26.7452402538531,32.0593268682259
2022 Youngstown St.,50.9562841530055,17.1280367161979,28.3707865168539,30.327868852459
2021 Abilene Christian,46.0125097732604,26.4921192990862,27.8511404561825,41.1258795934324
2021 Air Force,57.3720397249809,21.7790955104084,35.5371900826446,32.8495034377387
2021 Akron,48.6228003060444,16.4348499646381,28.8366336633663,27.3144605967865
2021 Alabama,45.7622990745251,20.5026388030673,29.1603053435114,30.6867998051632
2021 Alabama A&M,43.9955106621773,17.9836320848603,29.3718166383701,37.3737373737374
2021 Alabama St.,48.9443378119002,20.5789756584504,29.559748427673,36.9481765834933
2021 Albany,51.3422818791946,20.9022505803066,27.3084479371316,29.3064876957494
2021 Alcorn St.,55.4435483870968,22.1180430340185,30.5410122164049,50.1008064516129
2021 American,50.1712328767123,17.6407289149188,29.9435028248588,38.3561643835616
2021 Appalachian St.,49.9654218533887,19.8481850134389,30.2107728337237,23.6514522821577
2021 Arizona,49.1836734693878,17.9612327429926,24.4249726177437,32.4489795918367
2021 Arizona St.,52.5342465753425,20.6949743701752,30.0584795321637,36.0958904109589
2021 Arkansas,47.8549540347293,20.106452031676,26.4681555004136,29.0091930541369
2021 Arkansas Pine Bluff,54.0794979079498,18.3831925097054,32.2074788902292,38.2845188284519
2021 Arkansas St.,49.561053471668,17.5259937529417,27.9569892473118,27.853152434158
2021 Army,52.4160524160524,19.430128546887,24.6861924686192,24.2424242424242
2021 Auburn,49.5901639344262,18.5033537328641,31.8051575931232,31.615925058548
2021 Austin Peay,54.8112509252406,22.2897523441053,29.6344647519582,32.9385640266469
2021 BYU,46.9485060394151,15.6587582713056,23.406374501992,29.3706293706294
2021 Ball St.,48.9429175475687,17.1944148003314,30.5274971941639,35.6589147286822
2021 Baylor,48.9342265529842,24.4331860155941,30.6081754735793,31.3032886723508
2021 Bellarmine,55.4285714285714,22.7203877612845,28.6184210526316,28.3809523809524
2021 Belmont,49.2558672009159,20.435202979338,27.1535580524345,24.6136233543217
2021 Binghamton,51.542912246866,16.3796119102002,27.6527331189711,31.3404050144648
2021 Boise St.,49.1840731070496,19.9319781697382,23.510292524377,28.0026109660574
2021 Boston College,55.4635761589404,18.4652091599886,28.6567164179104,29.0562913907285
2021 Boston University,53.5816618911175,15.1838476690742,26.0940032414911,29.7994269340974
2021 Bowling Green,50.9539473684211,18.9765620151564,29.5081967213115,29.8684210526316
2021 Bradley,51.1426592797784,17.8581748829683,26.2061403508772,30.1939058171745
2021 Bryant,46.7765042979943,17.3862739119898,30.2616609783845,27.6504297994269
2021 Bucknell,49.6068152031455,15.7379292648505,28.3185840707965,29.2267365661861
2021 Buffalo,46.2938881664499,17.4872488810243,27.0811380400421,28.5435630689207
2021 Butler,53.0469897209985,18.588879974569,25.1621271076524,28.4875183553598
2021 Cal Baptist,51.63139329806,16.1146420654703,28.011611030479,37.2134038800705
2021 Cal Poly,50.5760368663594,18.1446318151794,29.8602287166455,36.4823348694316
2021 Cal St. Bakersfield,50.5833333333333,20.5624528975447,25.7372654155496,42.25
2021 Cal St. Fullerton,54.8527808069793,18.6492972231745,29.0766208251473,27.8080697928026
2021 Cal St. Northridge,54.344262295082,18.6169989330511,28.8824383164006,32.3770491803279
2021 California,52.9510395707579,17.5762178583053,25.1168224299065,34.0040241448692
2021 Campbell,52.0461309523809,21.5231913907234,30.9160305343511,30.5059523809524
2021 Canisius,50.5354752342704,20.2161406527233,26.7734553775744,31.5930388219545
2021 Central Arkansas,53.8565629228687,15.4382139989836,28.5207100591716,28.7550744248985
2021 Central Connecticut,53.8888888888889,20.061575131592,32.8690807799443,30.3968253968254
2021 Central Michigan,54.0220820189274,18.1521085739927,32.2222222222222,27.5236593059937
2021 Charleston,52.0065075921909,17.7151484650226,26.0,33.5140997830803
2021 Charleston Southern,50.7071547420965,17.6300347821469,31.1671087533156,34.4425956738769
2021 Charlotte,50.902934537246,18.4555378505006,24.7058823529412,23.4010534236268
2021 Chattanooga,51.9051042415528,18.8422041137803,25.0927070457355,23.4363767074047
2021 Chicago St.,60.1254480286738,16.2401670863344,37.9310344827586,32.7956989247312
2021 Cincinnati,49.5769230769231,18.6450262100164,26.0705289672544,37.8461538461538
2021 Clemson,48.6561264822134,21.5495535821337,26.9377382465057,28.9328063241107
2021 Cleveland St.,49.0522875816993,20.0030835852712,32.325338894682,37.6470588235294
2021 Coastal Carolina,46.5288035450517,17.9442290859072,26.3810597519729,29.5420974889217
2021 Colgate,45.8169291338583,16.3349083834,25.3499222395023,26.2795275590551
2021 Colorado,47.9083094555874,19.7649384110401,25.6052141527002,29.054441260745
2021 Colorado St.,48.8832163369496,19.9728977390306,26.6936299292214,26.2922782386726
2021 Connecticut,46.7417538213998,19.5648617699984,29.5143212951432,36.7658889782784
2021 Coppin St.,47.9401993355482,20.4454180357795,32.5159914712154,27.0431893687708
2021 Creighton,47.0354685018528,17.9599355284366,28.34179357022,25.5161461090524
2021 Davidson,50.0444839857651,16.1359604071342,22.3529411764706,28.6476868327402
2021 Dayton,48.463687150838,17.4759514045913,29.0213723284589,26.3268156424581
2021 DePaul,47.9591836734694,20.1490959563926,31.4685314685315,35.3149955634428
2021 Delaware,48.0867346938776,17.2203029497741,25.9713701431493,32.3979591836735
2021 Delaware St.,54.6577946768061,18.6823992133727,32.300163132137,45.532319391635
2021 Denver,55.7570262919311,18.9445664010509,26.1157024793388,42.973708068903
2021 Detroit,54.1603053435115,18.5105324266047,29.1156462585034,22.4427480916031
2021 Dixie St.,51.9844693701467,19.7244276711646,32.5714285714286,36.4969801553063
2021 Drake,48.2715273412948,18.4461932057385,25.2057613168724,29.9182903834067
2021 Drexel,50.1334519572954,15.9176828401694,24.0909090909091,26.423487544484
2021 Duke,51.3167520117045,19.8838615295048,28.9570552147239,31.8946598390636
2021 Duquesne,47.2799208704253,19.5871261378414,30.0623052959502,35.5093966369931
2021 East Carolina,48.9318413021363,20.5531692826462,27.7324632952692,38.2502543234995
2021 East Tennessee St.,50.3971405877681,19.8461600418831,26.5151515151515,31.6123907863384
2021 Eastern Illinois,51.8738288569644,18.8062461742834,29.5624332977588,31.0430980637102
2021 Eastern Kentucky,50.9931719428926,24.2934455802766,30.2325581395349,32.1539416511484
2021 Eastern Michigan,58.6538461538462,19.0632781689721,31.6221765913758,28.1674208144796
2021 Eastern Washington,47.9772888573456,16.1287868413445,25.6440281030445,27.3953158268275
2021 Elon,49.6284501061571,17.9248246256936,22.6510067114094,39.5966029723992
2021 Evansville,57.3705179282869,18.3284747074949,24.1630276564774,34.3426294820717
2021 FIU,53.8729666924864,21.4840548030758,33.5625859697386,34.7017815646785
2021 Fairfield,49.1430454845089,16.3061049494651,26.5524625267666,30.7185234014502
2021 Fairleigh Dickinson,53.013698630137,19.326164874552,33.2155477031802,33.9041095890411
2021 Florida,47.8052126200274,20.2329902296699,30.7103825136612,35.116598079561
